Probeset	slope	pval
11737521_at	-0.10544194992393	0.00973450821517353
11741700_s_at	-0.339631077488152	0.00973659934524439
11724493_s_at	0.115770033833286	0.00973739436224711
11730554_at	-0.236116431714222	0.0097395317396623
11737008_a_at	0.151959618571844	0.00974113411515957
11728827_at	-0.176866132568655	0.00974427009890663
11718289_a_at	0.250092473772386	0.00975875481540183
11752379_a_at	-0.224023910396889	0.00976083132523395
11731689_x_at	-0.182510390658747	0.00976149119620173
11751490_a_at	-0.116437707383384	0.00976328902556272
11732346_at	0.104176874293677	0.0097679848818503
11718009_a_at	-0.169050231429832	0.00976831906753453
11726732_at	0.123378463385465	0.00977372273052983
11749074_a_at	-0.254213075266737	0.00977798016070643
11734875_a_at	-0.386815200685473	0.00978215123478648
11737984_at	-0.230822872923784	0.00978782001241372
11733866_a_at	-0.0972335926721205	0.009792210785192
11736802_at	-0.166739573317326	0.00979286332029831
11742688_s_at	-0.226142711643928	0.0097943480690445
11763727_x_at	0.46002279183418	0.00980144732141949
11748694_x_at	-0.21236218895234	0.00980312093882823
11745809_s_at	0.202960779347932	0.0098036750634243
11747483_a_at	0.237970692453469	0.00980499307443815
11743619_a_at	0.189107303581161	0.00980840778548074
11739688_a_at	0.121339990193846	0.00980898250607437
11753516_a_at	-0.296741623911488	0.0098093518571635
11763439_s_at	0.190971980767589	0.00981303797842629
11737925_x_at	-0.140358861649316	0.00981486102823758
11737626_a_at	0.20437994870174	0.00982178276361138
11716057_a_at	-0.221554629762831	0.00982225833879537
11750929_a_at	-0.21405324832827	0.00982469259352276
11729096_a_at	-0.296516686425281	0.00982494364750911
11740550_s_at	-0.270687307571017	0.00983197995277585
11753838_x_at	-0.215878356197762	0.00983684291019714
11722242_at	0.228505296027733	0.00984729020930826
AFFX-HUMISGF3A/M97935_MB_at	-0.252160614210578	0.00984967795871078
11742640_x_at	0.382343308589673	0.00985004925454854
11726127_x_at	-0.20091484088772	0.00985225780802562
11720971_at	0.514057404518783	0.00985651686080127
11719646_a_at	0.127447831666077	0.00986390046685946
11723854_at	0.263125298609049	0.0098659672910479
11743726_s_at	-0.119251510556954	0.00986752400442071
11758127_s_at	-0.149193107017908	0.00986850920172532
11729725_at	-0.338030792916626	0.00986955110081236
11757970_s_at	0.4085614513477	0.00987008282336081
11757888_s_at	0.213095749280784	0.00988980401292251
11741640_a_at	0.28577096380219	0.00989137685460595
11728622_a_at	-0.192660595600084	0.00990071527327571
11739639_at	-0.222326171253962	0.00990164853943717
11716080_a_at	0.240631183609039	0.0099086666797879
11731674_a_at	-0.463090388965018	0.00991376037616907
11733374_s_at	0.358187740942288	0.00992473510914567
11753756_a_at	0.0971877699605354	0.00992893797412821
11762058_a_at	-0.217766188729612	0.00993181913426017
11724565_at	0.191124534594416	0.00993354781089226
11758665_s_at	0.164007627336404	0.00993465202339936
11742870_at	-0.12205838318793	0.0099371639623548
11737288_a_at	-0.194775434631357	0.00993842624375157
11763699_a_at	0.211664837843264	0.0099395728060411
11763233_x_at	0.174494280250007	0.00994227295372365
11754528_s_at	-0.196733365516873	0.00994324702277204
11741959_x_at	-0.350403937314501	0.00994784485178782
11730761_s_at	-0.0868548763766347	0.00995718480097136
11716944_a_at	-0.236680174276705	0.00995980368722497
11717960_a_at	-0.116560176743208	0.00997045124505463
11748769_a_at	0.20174066160186	0.00997073919581465
11737750_s_at	0.199184360610875	0.00997234003424727
11745477_x_at	0.253693235937262	0.00997361066661726
11728899_a_at	-0.25053949801407	0.00997462655563434
11723028_a_at	0.17184043568341	0.00997655864540513
11760127_at	0.373480668919409	0.00997706935609903
11733739_a_at	-0.268638477807892	0.00997901019237269
11736055_at	0.154355859403264	0.00999148287936998
11752195_s_at	0.141959089005576	0.00999425680526356
11734503_x_at	0.211164890831198	0.0100002330961604
11733003_a_at	-0.27772262953984	0.0100004752710506
11725540_a_at	-0.143124378881686	0.0100041579521969
11760132_at	-0.267075766213417	0.0100047290336627
11718091_at	-0.202505089011532	0.0100050297222995
11721599_s_at	0.19319950598711	0.0100064490875476
11744836_x_at	-0.0845611201349668	0.0100086649597384
11750381_x_at	0.203931238435372	0.0100136883112537
11741900_x_at	-0.115892397699136	0.010013947778285
11753078_a_at	-0.323586668972053	0.0100178584517196
11742825_a_at	-0.178504051476269	0.0100233762969389
11726665_a_at	-0.365262820149495	0.0100263942861145
11752351_a_at	-0.149777230556306	0.0100285335159746
11762916_at	0.265846813722447	0.0100333352986683
11756484_a_at	0.365014355213246	0.010035552317562
11743009_x_at	-0.193597176617224	0.0100356610998452
11759995_at	-0.181107339880449	0.0100360093113764
11716878_s_at	-0.132238997921249	0.0100463917014048
11743941_s_at	0.213368925317934	0.0100524266241952
11727675_at	-0.321026257350907	0.010054806504443
11741247_a_at	0.33989958023584	0.0100582040430982
11727677_at	0.181451528698468	0.0100582131541414
11744268_a_at	-0.173552853256553	0.0100600193372086
11719594_at	0.170056223244847	0.0100602288978117
11759915_at	-0.234364761029415	0.0100720351393587
11757851_s_at	0.151174339273201	0.0100860564094659
11735786_at	0.198090207676116	0.010088624281913
11726059_a_at	0.189604090870484	0.0100906420272484
11729212_a_at	-0.173482100378582	0.0100940081223378
11719163_a_at	-0.340257768006077	0.0101038761923074
11724359_a_at	0.130061541999348	0.0101040767367274
11763950_at	-0.18537711437606	0.0101220737392602
11739547_at	-0.179793148199851	0.010125136649876
11738531_x_at	0.146426134183959	0.0101338154815843
11720720_a_at	0.214368432730057	0.0101379583319286
11723715_x_at	-0.203388367266256	0.010146106784903
11737097_a_at	0.318054511355884	0.0101466718791819
11733377_at	-0.212103438329552	0.0101472448374443
11763524_a_at	0.284170082843031	0.0101522609851107
11759561_s_at	0.292034790382785	0.0101539026986831
11726393_at	0.371256458789349	0.010156237570324
11724597_a_at	-0.51610185115148	0.0101585526844897
11759645_x_at	-0.0747069842499166	0.0101603901919705
11739384_a_at	-0.162360527721929	0.010163298020534
11716063_at	-0.198085107825742	0.0101655406609922
11733035_at	0.192959805469242	0.0101669276356292
11725343_a_at	-0.390778765219939	0.0101671903708023
11716461_at	-0.163863673139966	0.0101759828621668
11745101_at	-0.15709281767247	0.0101765259783752
11740503_x_at	-0.135223958552058	0.0101773369661104
11743300_a_at	-0.119043893724776	0.0101776808216679
11723717_a_at	-0.232804048452601	0.0101822370649669
11746789_x_at	-0.185902933963999	0.0101827164544178
11728583_s_at	-0.164796340603553	0.010187948742468
11723991_a_at	-0.159529839095703	0.0101880802344315
11759079_s_at	-0.353293018361828	0.010188944482313
11764032_at	0.218625107331652	0.0101939918058854
11718348_a_at	-0.116953971349526	0.0101942758079175
11720275_a_at	0.163335757451088	0.0101971726990563
11757480_x_at	0.310665859975629	0.0102011426338469
11716084_at	0.0677905917870516	0.0102017339713908
11722940_a_at	0.176772826994104	0.0102068293380494
11720418_a_at	-0.0855222934148007	0.0102109385569063
11748145_x_at	0.162191486193986	0.0102116679029512
11728005_a_at	-0.122540330996645	0.0102148634121407
11717578_a_at	-0.159598679658224	0.0102248973478991
11750556_a_at	-0.19071893670581	0.0102259080446606
11721062_s_at	0.1822576935918	0.0102303151917565
11726603_at	-0.200488167832069	0.0102337481266993
11719415_a_at	0.16951860440621	0.0102338294512004
11758354_s_at	0.224127682685677	0.0102348452915235
11732448_a_at	-0.269941376357515	0.0102369562841389
11749002_a_at	-0.279113442217957	0.0102443977209315
11763707_at	-0.544324559271999	0.0102449339309029
11752334_a_at	0.319287310995002	0.0102473093358791
11755567_x_at	0.259420335964054	0.0102528898175654
11723812_at	-0.205544710968083	0.010258397145873
11722029_a_at	-0.12242285891165	0.0102601337749236
11749665_x_at	0.192568920234241	0.0102609514666194
11755573_s_at	-0.289931380081584	0.0102624821186692
11739057_a_at	-0.142281574768757	0.0102825855394147
11752888_a_at	-0.147647063343748	0.0102894032708584
11754751_x_at	-0.169363905025391	0.0102896430369831
11724990_s_at	0.188688883604888	0.010289839181936
11741422_a_at	0.179546433089443	0.0102963681252073
11741271_a_at	0.279487672676728	0.010296985845292
11727192_at	-0.185036237559191	0.0103034238092346
11719570_at	0.261933976024666	0.0103080427277593
11755677_a_at	0.231544694586147	0.0103123963543713
11729279_x_at	0.383018648922662	0.0103149465585815
11757908_x_at	0.150448604544718	0.010317350969954
11721974_a_at	0.109006846308595	0.0103223519272112
11740715_at	0.310118435098185	0.010326720240037
11757414_x_at	-0.148897817429935	0.0103303361290594
11733077_a_at	0.0967874612932849	0.0103303723712305
11727380_s_at	0.291668694266237	0.0103322846074106
11748311_s_at	-0.112951035631884	0.0103381187957084
11721786_a_at	-0.280367832231878	0.0103416657219529
11716658_a_at	0.242678107482822	0.0103420929228118
11760972_x_at	0.389130262415458	0.0103440402416931
11751960_x_at	0.266423266869932	0.010346115064896
11747653_x_at	-0.209704265592701	0.0103481910852818
11735790_x_at	0.182232139620886	0.0103539287099082
11756037_x_at	-0.0796683484197222	0.0103546608744722
11746483_a_at	0.200975706444711	0.0103603478041465
11717585_a_at	-0.114122293351014	0.0103608893568964
11735824_at	-0.17346251463703	0.0103636192878326
11748117_a_at	-0.199280523974692	0.0103690706944409
11753459_x_at	0.232329694290463	0.0103793168791709
11717065_a_at	-0.206367605492796	0.0103811630920339
11753486_a_at	-0.136334004018761	0.010387924935318
11748497_s_at	0.200269814791788	0.0103959908317417
11718994_x_at	0.212073229721331	0.0103994634263929
11760239_at	0.232768688972666	0.0104044851803893
11747832_s_at	0.147839454509634	0.0104124357441913
11730676_a_at	-0.195560542583842	0.0104198473950868
11715789_a_at	-0.397566140949553	0.0104212064418002
11764151_s_at	0.295874417620026	0.0104249549155029
11760907_a_at	-0.286808514218961	0.0104324455455113
11759217_at	0.311127396266475	0.0104329497538444
11716568_a_at	-0.429136280997853	0.0104351450206546
11745136_a_at	-0.166255661805207	0.0104362150081144
11722473_a_at	-0.224143407353313	0.0104367828956763
11721016_a_at	-0.197437148968788	0.0104437037974645
11719784_x_at	0.120308219320888	0.0104447186848501
11717653_a_at	-0.2575462117864	0.0104638649022917
11727952_at	-0.181114646109417	0.0104639868373246
11747505_a_at	0.200718703073309	0.0104648394989108
11748435_a_at	-0.190130390607851	0.0104659269746423
11732143_at	-0.16720560502353	0.0104674791511569
11725255_a_at	0.184619995243634	0.0104754905965053
11756288_a_at	0.214924852900044	0.0104756925440924
11723312_a_at	0.360529777364265	0.0104791498948822
11754057_x_at	0.253809591019004	0.0104861669342807
11747611_a_at	-0.20000489048218	0.0104872742956046
11722651_at	-0.213357708148504	0.0104966610333772
11719803_at	-0.172446812132545	0.0104968507920331
11756638_a_at	0.348647648472128	0.0104978692690371
11753462_a_at	0.296987646019627	0.0104989353845803
11763608_a_at	-0.143080525747596	0.0105030264203032
11721094_a_at	-0.12557998109531	0.0105050883613232
11724838_a_at	-0.249899776158843	0.0105060904356961
11717698_a_at	-0.131663921923111	0.010511601133896
11749666_a_at	0.184261536201535	0.0105123072602755
11738276_s_at	-0.136102952286666	0.0105143102132931
11760745_at	-0.0926624317363221	0.0105320628725493
11727375_a_at	0.297765840523995	0.0105335293228501
11743921_at	0.0747639064500888	0.0105349181863031
11739896_at	-0.229897928413229	0.0105396670261206
11746243_x_at	-0.287335286375668	0.0105428648055037
11752335_x_at	0.35753010667787	0.0105460997145321
11715935_a_at	-0.366480521201197	0.0105518736547105
11720487_a_at	-0.0985713909160177	0.0105553613127427
11717007_x_at	0.147787515165509	0.0105563288418848
11754783_x_at	-0.181179441570236	0.0105586607597336
11747615_a_at	-0.313536466296999	0.010565091222146
11748663_x_at	0.197344120205902	0.0105832786085869
11718720_a_at	0.221861630819021	0.0105938596418429
11717842_a_at	-0.267460540992492	0.0105952309922113
11748056_a_at	0.201877733162674	0.0105979620737004
11734819_s_at	0.197335055277767	0.0105983540531118
11720669_at	0.248881224710888	0.0105991254934069
11718582_a_at	-0.123314739585384	0.0106019842517165
11743375_s_at	0.293938763728089	0.0106038023739586
11723710_a_at	-0.182929266916908	0.0106061863606595
11716906_a_at	0.255639830321437	0.0106080998161107
11734328_a_at	0.277086035138279	0.0106139972109973
11756229_s_at	0.0807687370221746	0.0106149800622736
11745288_a_at	-0.0995573263901727	0.0106260421189434
11748673_at	0.133004497363641	0.0106266987260056
11763900_at	-0.242142392602708	0.0106291515520979
11718768_a_at	-0.121516343079469	0.0106380042335879
11763220_x_at	-0.198062940365661	0.0106415842587469
11727340_a_at	-0.158175407152625	0.0106425033345277
11716725_a_at	0.179286105540486	0.0106429034564475
11717628_a_at	0.19691238454757	0.0106431369205877
11746683_a_at	0.530370930150085	0.0106488450191102
11716655_a_at	0.32097643268609	0.0106520996411604
11722460_at	-0.192270573203484	0.0106525399152923
11753758_x_at	-0.120544773244541	0.0106541370909679
11757049_a_at	0.161252494148875	0.0106558514601773
11749038_a_at	0.358249670451673	0.0106567201500931
11749383_a_at	-0.23193175639071	0.0106592900973993
11746083_a_at	-0.178482783089433	0.0106663040261258
11732513_a_at	-0.1441307353761	0.0106758712471879
11716214_a_at	-0.150282531807606	0.0106858837400962
11727629_at	-0.0889158541985489	0.0106935728705648
11749627_s_at	0.123280509676844	0.0106993192754553
11719050_a_at	0.253973596407142	0.0107026439999714
11755721_a_at	0.229466415341738	0.010703872722364
11757607_s_at	0.294279236077342	0.0107139603148757
11745895_a_at	-0.275979494554566	0.0107151793076254
11722638_at	0.111569389544941	0.0107189432764862
11736182_x_at	-0.170269406724948	0.0107197502259439
11733157_a_at	0.281160924366515	0.0107247943322296
11727053_at	-0.2545733836155	0.0107266301756018
11717629_at	-0.197725342106056	0.010728290842264
11729822_a_at	-0.270055403604448	0.0107309314268343
11729050_at	-0.216687737841759	0.0107321507822899
11753802_a_at	0.0836076115851195	0.0107340375490032
11726396_x_at	0.241478476055415	0.0107344824993763
11732211_a_at	0.318253210166319	0.0107378350746193
11718433_a_at	0.248922044465317	0.010741968475514
11728841_a_at	0.183903323761662	0.010748232705237
11749257_a_at	0.253954169725973	0.010748370272441
11754038_a_at	-0.141293531101248	0.0107508182758136
11763679_at	-0.228567543264036	0.0107583646014955
11760890_x_at	0.201306515288686	0.0107587963467805
11747267_x_at	0.10492476029431	0.0107646434712427
11730073_at	0.189251291838002	0.0107653726599499
11747378_a_at	-0.163474785948586	0.0107706163649285
11755280_x_at	0.258390204858427	0.0107717093359192
11720813_at	0.0962506440057334	0.0107726659151118
11741643_x_at	0.182940742921491	0.0107732967984117
11735382_at	-0.130028838025954	0.0107738950047991
11721155_a_at	-0.155492696311966	0.0107783520530737
11756260_s_at	0.214109713780195	0.010785556883942
11749228_a_at	-0.341852084437664	0.0107931243256229
11744601_x_at	0.091680966513821	0.0107965571527438
11723149_a_at	-0.276162347902767	0.0107991466441222
11744616_a_at	-0.276162347902767	0.0107991466441222
11722831_a_at	0.253522409928096	0.0108251306138738
11727996_a_at	0.125722204968721	0.0108270733148571
11746571_a_at	-0.185443114201696	0.0108285646448246
11731288_a_at	-0.148623852926903	0.0108318753496885
11724211_a_at	-0.2021079199461	0.0108320713514866
11747204_a_at	0.147500198430814	0.0108336202431773
11727437_a_at	0.167215848448137	0.010834285832801
11731291_a_at	0.149212538541539	0.010839217579411
11764209_at	-0.199473873270658	0.0108392853572354
11747459_a_at	-0.161915341085702	0.0108409020986894
11726594_at	0.202454836058259	0.0108438186348115
11717063_s_at	-0.128278507678234	0.0108482050286205
11746754_a_at	-0.105669910181385	0.0108490403956682
11716687_x_at	-0.143215533038902	0.0108522548646603
11715550_at	0.119231714445505	0.0108547634543599
11747840_x_at	0.187751380045573	0.0108560735063673
11759091_at	0.454605083349305	0.0108562254201921
11727904_s_at	-0.30486594710768	0.010860749736995
11730784_x_at	-0.131643470333482	0.0108611347622033
11745441_x_at	-0.285342028035114	0.0108647273824135
11742680_at	-0.616222684487616	0.0108680218010514
11722230_a_at	0.270092600513174	0.0108687284677341
11722045_at	-0.142417282385056	0.0108745314833882
11745991_a_at	-0.145113497550358	0.0108806682501492
11750216_x_at	0.141005133917534	0.010895624047808
11717903_s_at	0.119849462339235	0.0108990632133605
11730125_x_at	-0.117388544082221	0.0109000695089988
11733603_a_at	-0.221353802107133	0.0109047449526288
11758209_s_at	0.317854686256142	0.0109125618356415
11725636_a_at	0.0850433754077525	0.0109126247531108
11758156_s_at	0.22856581957678	0.0109176063771444
11718663_s_at	-0.107502159279811	0.0109187306901597
11746525_a_at	0.347923596268033	0.01092114527879
11739707_a_at	-0.148865848528956	0.0109284764507245
11753053_x_at	-0.178188319820056	0.010935765197492
11742904_s_at	-0.304724523274824	0.0109449449351278
11733755_at	0.242032064693976	0.0109468999915986
11716623_a_at	-0.0844981025363349	0.0109600988816928
11757753_s_at	0.129621213626048	0.0109619965768586
11733969_a_at	0.116566621277062	0.0109688434528308
11760289_a_at	-0.346545658461419	0.0109801905939568
11750387_a_at	0.106032048734881	0.0109820214229608
11725399_s_at	-0.177285272831853	0.010987838533828
11729706_x_at	0.196975465349558	0.0109922532252409
11735053_s_at	-0.235601340467515	0.0109945129736452
11720332_a_at	-0.108553363840064	0.010994960056896
11762763_at	-0.180194687554067	0.0109957097152213
11758819_x_at	-0.254995715773088	0.0109972804284072
11763683_a_at	-0.187585788904059	0.010998769967218
11748165_a_at	-0.22745770538415	0.011006754080871
11749437_x_at	0.18889718343609	0.0110071172905197
11741050_a_at	-0.114019464342636	0.011011307759872
11715859_at	-0.194159547625776	0.0110114664389234
11729072_a_at	0.11961036156977	0.0110210395206347
11723771_a_at	0.350675777350267	0.0110210964694042
11731504_a_at	0.307508520684779	0.011035649745605
11728081_s_at	-0.181977401144385	0.0110366078106317
11730443_a_at	-0.137235548588324	0.0110367932150917
11753795_a_at	-0.182611076770085	0.0110368655968259
11729165_a_at	-0.216643566797125	0.0110391229476318
11728393_a_at	0.247808040746189	0.0110435580537095
11731610_x_at	0.229110230105888	0.0110451625050569
11719405_a_at	0.444094820238988	0.0110487879510789
11741002_a_at	-0.232343706311793	0.0110513751457503
11758052_s_at	-0.279549811268687	0.0110545422734329
11734134_at	0.21858902995586	0.0110655596082538
11756744_a_at	0.1598406824464	0.0110695165100683
11722022_s_at	0.300028408752952	0.0110698596667489
11717624_at	-0.216559595483737	0.0110718642636082
11758795_at	0.147842045329579	0.0110820038641943
11736426_s_at	-0.189286756211454	0.0110832554882875
11727365_a_at	-0.115855336946695	0.0110843267399588
11740007_at	-0.147704490125823	0.0110870750437259
11750095_a_at	-0.365390412975607	0.0110877010884614
11735159_x_at	0.285324407651306	0.0110885320003212
11724843_s_at	0.230907684215482	0.0110905748646336
11761198_at	0.253742206549895	0.0110978341662204
11739039_x_at	-0.17530810642216	0.0110985670906121
11716723_at	0.255607707054033	0.0110991452506706
11728109_a_at	-0.266621580131223	0.0111058118182717
11724048_a_at	-0.144125474351086	0.011107377297871
11730827_a_at	-0.102751786833455	0.0111092971736152
11752418_a_at	-0.196036900697032	0.0111195263611209
11736804_at	0.328366491299961	0.0111295527289455
11721558_at	0.111780115658562	0.0111358891985711
11736209_x_at	-0.105779266499149	0.0111382417567828
11720107_s_at	-0.177083995058401	0.011139141221417
11718796_x_at	0.261610213802099	0.011145858616625
11751091_a_at	0.250555666616413	0.0111475218113742
11723907_a_at	-0.210295916838421	0.0111476850998045
11719451_at	-0.0920491697312964	0.0111487970126323
11758034_s_at	-0.112336448978133	0.0111537188790946
11722930_x_at	-0.29708976963733	0.0111563369737746
11739912_a_at	-0.0983258576546767	0.0111574359922789
11737820_a_at	0.332996080211497	0.0111695482488204
11756001_a_at	0.137595127913249	0.0111695560593038
11752316_a_at	0.328143776430666	0.0111735997858396
11743790_a_at	0.262245073735029	0.0111737240463161
11747178_x_at	-0.224392073399315	0.0111767224214091
11750251_a_at	-0.168702803271428	0.0111774233926991
11748569_a_at	-0.315387719906357	0.0111808296770704
11726441_a_at	-0.358971033398297	0.0111872213041902
11760849_a_at	-0.359659994069671	0.011193598685345
11752961_a_at	0.316940866625571	0.0111964088817344
11732559_at	0.156695355898354	0.011197403483501
11754515_a_at	0.145229601064081	0.0111979559523281
11735887_at	-0.108057394808446	0.0112035586603327
11757554_s_at	-0.231999677556962	0.0112066456698279
11726110_a_at	0.22954799358768	0.0112109279556386
11746969_a_at	0.161303702208786	0.0112119661113481
11734983_a_at	-0.237067909785165	0.0112145084315546
11720066_a_at	-0.120873998275034	0.0112187797355772
11733653_at	-0.20257389716973	0.0112251521554397
11719092_at	-0.157186295137991	0.0112253668444095
11723780_x_at	0.200444011053186	0.0112285583655155
11749763_a_at	-0.113224457534907	0.0112320861733781
11720569_a_at	0.228915563779744	0.0112324567697934
11752440_a_at	-0.148468186740986	0.0112356156773671
11723708_at	-0.200922988451979	0.0112428111961794
11716903_a_at	-0.180907314322609	0.011243215096212
11763523_at	-0.151193790256951	0.0112435718930445
11715967_a_at	-0.150771477791495	0.0112444280871457
11729698_a_at	-0.160319921278478	0.0112460633104849
11743287_s_at	0.110218845842608	0.0112624010924491
11759245_at	0.157008800146622	0.011272816797579
11722031_s_at	-0.153512280763479	0.0112772088120762
11721122_x_at	-0.145258108912362	0.0112791350442198
11749707_a_at	-0.253484307929773	0.0112793444542003
11737769_a_at	-0.314763305023115	0.0112798753051952
11722709_a_at	-0.26858143080603	0.0112825403747147
11721444_a_at	-0.263895597909435	0.0112894344642215
11754397_at	-0.128958841767014	0.0112901855269929
11716125_a_at	0.215039075268197	0.0112912980201938
11721779_a_at	0.19396206623396	0.0112944465363506
11762288_at	-0.224219874315183	0.0112951342430016
11722644_at	-0.288917392449109	0.0112969487774726
11745234_a_at	-0.173245075714923	0.011305656612512
11717202_x_at	-0.172026195926631	0.0113119233994007
11715591_s_at	-0.269187766864588	0.0113125986474998
11723531_a_at	-0.168271039135701	0.0113184206772723
11723296_x_at	-0.210953560156506	0.0113190306961737
11727546_at	0.251016610952481	0.0113220891303271
11742935_a_at	0.225325265941642	0.0113276458377124
11749655_a_at	0.280852281310512	0.0113320103866996
11747097_a_at	0.232961540944667	0.0113376530577536
11729858_s_at	0.29863860036696	0.0113439832690965
11752552_a_at	-0.219147685224361	0.0113471369459753
11738707_at	-0.173195974496453	0.0113596453270335
11730065_at	0.317718110939417	0.0113634449936798
11732700_x_at	0.55747163329924	0.0113716279143241
11756855_a_at	-0.295447558435521	0.01137225370598
11729465_x_at	0.268975261760309	0.0113737614117803
11745945_x_at	-0.293864429662047	0.0113759528807859
11749176_a_at	0.191759623050284	0.0113765854314412
11748830_a_at	-0.202170264082403	0.0113851612125011
11717497_at	0.338478054431617	0.0113867243180899
11721766_at	-0.324758585339637	0.0113870322255373
11724319_x_at	-0.238010719939653	0.0114016553341376
11719526_a_at	-0.189809553293819	0.011412019601264
11718918_x_at	0.140934248658448	0.0114235076157422
11724409_a_at	-0.214933737827667	0.0114287840607534
11755162_x_at	0.184369189445302	0.0114295581703784
11730762_s_at	-0.209143858204749	0.0114346197708443
11730936_s_at	0.19908718202312	0.0114397704963589
11760991_a_at	-0.460378365953133	0.0114423836779113
11754722_s_at	0.19743299067854	0.0114504361337799
11744530_a_at	-0.163324754560007	0.0114567833348943
11722805_at	-0.11074277875464	0.0114714765661658
11730286_a_at	0.155175313998245	0.0114843529915371
11755189_a_at	-0.18772784496666	0.0114844268303182
11750743_x_at	-0.141992229709135	0.0114888891091763
11726235_a_at	0.189439032350246	0.0114961152130984
11733858_a_at	0.158188444759799	0.0114996520582705
11763782_a_at	0.124738129151835	0.0115000941391246
11716730_a_at	-0.0740625284722958	0.0115097259669018
11735462_x_at	-0.127764158977197	0.0115129761999877
11743008_a_at	-0.192804905829803	0.0115133043900123
11751257_a_at	-0.214729201643988	0.0115177518430907
11735149_at	-0.238075168623096	0.0115192407398948
11726163_at	0.192997968540612	0.0115192576969322
11717138_a_at	0.213025847482067	0.0115232343454849
11745886_a_at	0.236725095960874	0.0115277130916879
11737122_at	-0.182471257112912	0.0115297162943505
11752823_x_at	-0.145255333151275	0.0115314410737142
11725679_at	-0.320958662430896	0.011531823722141
11736539_x_at	0.247853598630985	0.0115365200692075
11748015_x_at	-0.170474965612279	0.0115410046332013
11734003_at	-0.227639520212126	0.0115416613389436
11738702_at	-0.183394774359585	0.0115447246754106
11758624_s_at	0.218453034821346	0.0115538471782634
11728888_s_at	0.193225494094853	0.0115557533080885
11754958_s_at	-0.112177214566472	0.0115590520586571
11732607_a_at	0.212009361000054	0.0115614050955897
11747299_a_at	0.387509765236094	0.0115646268867215
11748904_x_at	0.205049442611117	0.0115678943681103
11738809_s_at	0.20077578284678	0.0115692320156819
11725670_s_at	0.147670847830169	0.0115888631339507
11731806_a_at	-0.226654349521188	0.0115903751564838
11730634_a_at	-0.12347324148914	0.011599758873788
11759026_at	0.24542539689029	0.0116026514535499
11721562_a_at	0.200989049282257	0.0116038554429966
11759066_at	0.0923171874655122	0.0116123423449932
11719716_a_at	-0.17309672193854	0.0116129443590671
11728800_s_at	0.317363064184158	0.0116140756104934
11759887_x_at	0.166601695539138	0.0116174426217894
11745149_a_at	0.193756131227566	0.0116178247735971
11731742_a_at	0.204170995484599	0.0116275403682973
11737064_a_at	0.42349549054984	0.0116318047848029
11724473_a_at	0.16759392825525	0.0116355235901294
11718571_at	-0.155778618389423	0.0116359598255795
11723340_at	0.264744893194727	0.0116385355497941
11742706_s_at	-0.144245912608001	0.0116397351557299
11739942_s_at	0.374554994157602	0.011643779133097
11719795_a_at	-0.220974746024747	0.0116437855209656
11734269_a_at	-0.199904363487938	0.0116509803460548
11720117_a_at	-0.228024320382407	0.0116520991635468
11725835_at	-0.249795602288054	0.0116535790397412
11727819_at	0.126698951381871	0.0116558721795286
11753957_a_at	-0.134487063061891	0.0116570689571289
11757067_s_at	0.302887101772149	0.0116590748921968
11760307_x_at	0.149899210453915	0.0116621698625154
11757020_x_at	0.102646931707214	0.0116628747969197
11729080_a_at	0.492187668290282	0.0116657626864607
11746931_a_at	-0.187724516852094	0.011668024825996
11721315_s_at	0.176391240980305	0.0116760541154661
11731043_s_at	-0.199435727949953	0.0116851398458762
11731836_a_at	0.1802609046093	0.0116871549709178
11749851_a_at	-0.185417181464579	0.0116888070868202
11744761_x_at	-0.217257778400149	0.0116909795661696
11732606_at	0.237677074475796	0.0117022426800497
11731083_at	-0.169368994669365	0.0117103281126285
11754472_a_at	-0.192899262322878	0.011721067966441
11743273_s_at	0.234535543036973	0.0117313910293533
11724927_at	-0.163557631199094	0.0117348173297162
11752177_a_at	0.133697107919743	0.0117394574291738
11731520_a_at	0.222775828024022	0.0117423436845245
11759730_a_at	0.29804921792352	0.0117634792607826
11746619_a_at	-0.43520091798712	0.0117636839533868
11728517_x_at	-0.241524240641459	0.0117705917764203
11721916_at	0.34673761260491	0.0117865395068087
11721167_a_at	0.172369543840465	0.011798857781819
11717031_a_at	0.206874478489519	0.0118011759727343
11719746_a_at	-0.148611755700365	0.0118012746128639
11732423_x_at	0.13699888187651	0.0118014090775349
11750659_a_at	0.143869299411184	0.0118041545812374
11735494_a_at	0.273220010308633	0.0118064531290913
11719926_s_at	0.153385651125813	0.0118102095092245
11756030_a_at	-0.1780053790017	0.0118160886896878
11755079_a_at	0.329949986558433	0.011826473464697
11723177_at	0.234018070349063	0.0118362058686316
11719085_a_at	-0.161299922520815	0.0118429650108429
11756691_a_at	-0.187258328806468	0.011850320934917
11745018_a_at	0.274909308419932	0.0118512288043211
11733164_a_at	-0.126074105267385	0.0118617218196952
11749569_a_at	-0.147599784546019	0.0118627405363949
11729182_a_at	0.281574737121133	0.0118679622312465
11719470_a_at	0.153407233925746	0.0118733504727588
11746316_a_at	-0.137492911101258	0.0118759378551455
11748983_a_at	0.248751248603898	0.0118787408289807
11739634_at	0.215452856974333	0.0118795103006503
11736818_at	-0.146527938070654	0.011882824931609
11735574_at	-0.191208217161259	0.0118872774087494
