"Sample_CD122_negative 2"	"Sample_CD122_positive 2"
"Scml4"	3.87269591614538	6.99830939743273
"Pdss2"	3.04477810545964	3.5715177776436
"Gm3699"	2.00795723396623	2.90614306067638
"Bend3"	3.9155828637769	-0.558232037663428
"Gm9803"	-4.29173028327262	-1.2332923023275
"1700021F05Rik"	3.14228977000214	3.40781454752208
"Cd24a"	8.00177215511496	2.60453619753781
"Qrsl1"	4.17051411487602	5.05253657334572
"Rtn4ip1"	4.64577175446629	1.38768109812703
"Aim1"	3.19402702561931	7.78503849235396
"Atg5"	6.14330227789519	6.69505884584721
"Prdm1"	-0.597683560524307	5.76791778827912
"Prep"	7.76278729795733	6.61090033080472
"Lin28b"	-4.97878794224898	-4.83103242003542
"Hace1"	4.65193796202579	3.66345288897951
"Ascc3"	4.93221169621277	5.84092221407636
"Gp49a"	-4.83103242003542	4.56922397817499
"Lilrb4"	1.42388401588287	4.93570935674239
"Dcbld1"	-0.0337399554771123	-4.83103242003542
"Gopc"	5.23929141534722	5.20398620605285
"Nus1"	5.56270170107323	5.04481049037494
"Cep85l"	3.92712431140586	4.28979547976411
"Pln"	-3.01910566649901	-4.83103242003542
"Mcm9"	4.80050272201253	6.03045545840717
"Asf1a"	6.78588632782165	6.56324148752499
"Fam184a"	-1.8958527126167	4.22628427746747
"Man1a"	7.73757034577444	7.85806188745733
"Tbc1d32"	1.82874939639787	-2.63645367103463
"Msl3l2"	4.67069274055811	-4.83103242003542
"Gja1"	3.98240589735711	-4.83103242003542
"Hsf2"	1.72206100048449	1.46976291775246
"Serinc1"	7.04323263728536	6.78778853798196
"Pkib"	3.87668177820757	1.50430163203719
"Smpdl3a"	6.8040288638183	7.6091945037934
"Gcc2"	4.4474139282538	5.51073434547928
"Lims1"	6.97122642186295	6.52199617418138
"Ranbp2"	7.37673529565494	5.74591548041303
"Ccdc138"	2.57319596087438	-0.359067612848168
"Sept10"	-4.53507991321395	2.95832376724214
"P4ha1"	5.63240944788347	4.39974555665898
"Gm10273"	-4.67179373097715	-1.8958527126167
"Mcu"	6.5549171727835	5.55156800620162
"Micu1"	6.6448985097544	5.67235570612433
"Dnajb12"	3.955567737631	4.62081899763045
"Ddit4"	5.23493124308297	6.49279898412392
"Anapc16"	5.63240944788347	6.74353363963068
"Ascc1"	5.47286979531309	5.3144426333622
"Spock2"	2.6580554243452	4.16527790333064
"Psap"	8.92304254285385	9.6368250416725
"Cdh23"	-1.27255124685206	4.52646484056799
"4632428N05Rik"	6.4822184089594	8.0958916018286
"Slc29a3"	5.83650098703014	4.5748008083584
"Unc5b"	-4.97878794224898	-4.83103242003542
"Pcbd1"	3.85230356014775	-4.83103242003542
"Sgpl1"	6.17692777486971	7.1813255678397
"Adamts14"	-0.549426048822072	5.1850213505297
"Prf1"	2.11872634406184	7.51170942057206
"Pald1"	-1.0537633963724	-4.83103242003542
"Eif4ebp2"	5.32687000938354	5.78920548183699
"Lrrc20"	3.57034146965868	3.93005185345388
"Ppa1"	7.30801711087619	5.52202292035576
"Sar1a"	7.71026720043611	7.75752709269007
"Tysnd1"	6.67250803823469	5.01606454823364
"Aifm2"	2.40584392256685	4.26423459108259
"H2afy2"	3.46972605306959	-4.83103242003542
"Col13a1"	-4.97878794224898	-4.83103242003542
"Gm5424"	-4.11946615198807	-0.781643734886421
"2010107G23Rik"	-2.0075681461513	2.88461923626009
"Hk1"	7.91062440510107	8.51167026467039
"Hk1os"	0.619145807508305	1.57407607542152
"Supv3l1"	5.0500747317977	4.16954189609805
"4930507D05Rik"	-3.12428150475059	-4.83103242003542
"Vps26a"	6.40408627349392	7.14735740675361
"Srgn"	10.9993221975433	9.6304060537582
"2510003E04Rik"	5.43458500698451	4.79650730492681
"Ddx21"	6.849502210915	6.9396983728198
"Ddx50"	6.48027268355255	6.5791202962209
"Stox1"	0.548746335597761	-4.83103242003542
"Ccar1"	7.25193480565379	6.97670207424558
"Tet1"	4.81208689783734	-1.2332923023275
"Slc25a16"	5.34915688774975	5.13314006849163
"Gm25862"	-4.97878794224898	-4.83103242003542
"Dna2"	5.77415723934558	3.69171779589111
"Rufy2"	2.34932873724706	4.33347794448694
"Hnrnph3"	4.50173118446159	3.58933520393869
"Pbld1"	-0.973132429266259	-4.83103242003542
"Herc4"	6.52217240351033	7.78589587659902
"Gm26789"	-4.97878794224898	3.54977696865204
"Sirt1"	4.54347810701614	4.04676561141136
"Dnajc12"	4.50493752216591	4.51097161701672
"Reep3"	5.20737358936644	4.68375312167303
"Jmjd1c"	5.65393425992619	5.88694656151413
"Nrbf2"	4.5723193974437	4.84053800403488
"Egr2"	-4.97878794224898	-4.83103242003542
"Ado"	6.04633848527971	5.77618886216199
"Zfp365"	-4.89536886326365	3.28450983757128
"Rtkn2"	1.82874939639787	3.00483483133793
"Arid5b"	4.29958855921736	4.8479524201639
"1700040L02Rik"	0.90026832004805	-4.83103242003542
"Tmem26"	-0.20361821545271	-4.83103242003542
"Rhobtb1"	0.949169867966644	-4.83103242003542
"A930033H14Rik"	-3.58457897497586	-4.83103242003542
"Cdk1"	6.90153653177354	6.62844890659418
"Ccdc6"	4.44992272915519	4.76065513993647
"Slc16a9"	-4.97878794224898	-4.83103242003542
"Bicc1"	-4.97878794224898	-4.83103242003542
"Tfam"	5.96328422854528	6.32035564141985
"Ube2d1"	4.72159911133292	4.99046933471597
"Cisd1"	5.54434636928412	5.19606513529318
"Ipmk"	5.37573032277022	2.34416939848904
"Gm9923"	-4.79671259389965	-1.48445413565309
"Zwint"	7.25193480565379	7.18415185540035
"Gm5778"	-4.29757403655624	-4.83103242003542
"Gm6419"	-4.79671259389965	-2.0075681461513
"Gnaz"	-3.64071319367224	-4.83103242003542
"Rab36"	-3.58457897497586	3.32984476915556
"Bcr"	4.43519797510999	2.07926154489368
"Specc1l"	6.16781467480125	5.41363722109054
"Adora2a"	3.21308118828476	6.51389227775846
"Gucd1"	4.81208689783734	5.38825438622798
"Upb1"	-4.97878794224898	-4.83103242003542
"Snrpd3"	8.12407766338178	7.13858225585828
"Ggt1"	-3.92757958657396	-4.83103242003542
"Ggt5"	3.15109988078114	-1.34178944454766
"Susd2"	1.18328459089756	-4.83103242003542
"Cabin1"	6.66046566761519	6.33106770017401
"Ddt"	3.53105482472171	4.35547724160283
"Gstt3"	3.09851736791638	-4.83103242003542
"Gstt1"	-4.97878794224898	-4.83103242003542
"Gstt2"	5.20737358936644	4.99046933471597
"Mif"	9.31868937916576	7.58519396849844
"Derl3"	-4.8565812004128	1.88716245254868
"Smarcb1"	7.03377280910833	6.83109147185584
"Mmp11"	-0.549426048822072	-4.83103242003542
"Chchd10"	5.19522428844384	1.93933965586174
"Vpreb3"	-1.57478082165306	-4.83103242003542
"Gm5134"	-4.58077518307945	-4.83103242003542
"Zfp280b"	4.36299465374903	3.99537806621874
"Prmt2"	-1.45102823706496	5.05498595981969
"Dip2a"	1.26977273573873	2.72963815036613
"Pcnt"	6.06556603034026	6.33244365242491
"Ybey"	3.92712431140586	3.00483483133793
"Mcm3ap"	6.82668324655015	5.84249098978957
"Lss"	4.3122354867046	-4.83103242003542
"Col6a2"	-4.97878794224898	-4.83103242003542
"Col6a1"	-4.97878794224898	-4.83103242003542
"Pcbp3"	3.28174005230846	4.49689707170673
"Slc19a1"	7.17810329355427	4.38645735842038
"Col18a1"	-4.83103242003542	-4.83103242003542
"Pofut2"	5.4166427792614	3.95179562321707
"Adarb1"	-1.57478082165306	0.157249307333277
"Fam207a"	4.81945865210976	4.90517080301994
"Itgb2"	6.83469846729053	10.1637695850862
"Pttg1ip"	7.30369628439558	7.81841768913513
"Sumo3"	8.72815391373662	8.0860401159433
"Ube2g2"	6.74517382534675	7.88583623656257
"Tspear"	-2.0075681461513	1.75135442760339
"Trpm2"	-4.89536886326365	-4.83103242003542
"1810043G02Rik"	4.08740164113459	4.10685996363524
"Pfkl"	7.90536052504541	7.09292532136322
"Aire"	-4.97878794224898	-4.83103242003542
"Dnmt3l"	-1.37648209296078	-4.83103242003542
"Icosl"	-0.127470295331914	4.32076767200145
"D10Jhu81e"	5.58859627055082	6.47652879889685
"Pwp2"	6.5958342844894	6.25169120132562
"Trappc10"	5.69605620387328	5.23391659839416
"Agpat3"	4.51646603273575	7.011760440784
"Gm10146"	0.46866672906053	-0.0369042182369844
"Rrp1"	8.55267291377811	8.12752857355983
"Cstb"	6.42300283803827	5.69867610908097
"Pdxk"	6.62402647359673	5.2372455875621
"Ilvbl"	5.87000277488566	6.81698495855716
"Syde1"	-4.83103242003542	3.13470110445077
"2610008E11Rik"	4.23579240891654	4.11683172760856
"Ppap2c"	3.86874854775463	2.74477650433577
"Mier2"	4.04025121932523	4.31650714414333
"Shc2"	-4.97878794224898	-4.83103242003542
"Tpgs1"	5.23493124308297	6.11824515394814
"Cdc34"	6.9352693746027	6.18557829580374
"Gzmm"	-4.77316212142748	3.19028201622141
"Bsg"	8.80608265596899	7.72237712100105
"Hcn2"	-4.97878794224898	-4.83103242003542
"Polrmt"	5.82830966289661	5.68264155832767
"Rnf126"	5.68730562186052	5.22727170401568
"Fstl3"	-0.660896512059591	-4.83103242003542
"Prss57"	8.36085371308665	-4.83103242003542
"Palm"	7.66759616417123	4.57185259547528
"E130317F20Rik"	0.120965956051476	-2.35247636096429
"Ptbp1"	8.90235270607685	8.63500978408678
"Lppr3"	7.75752709269007	1.28573828997299
"Prtn3"	11.965838863188	1.53829576163734
"Elane"	13.0482127346405	3.38716536496053
"Med16"	6.33382072693899	6.36087578523214
"R3hdm4"	6.99928709210062	7.38368871570562
"Arid3a"	5.22366841847619	5.31228146621904
"Wdr18"	7.53961547453631	6.3700618959574
"Tmem259"	3.9155828637769	3.87713851535255
"Cnn2"	8.11765952938561	10.0217283027856
"Abca7"	6.40318764111019	6.01158704296477
"Hmha1"	8.58976645889513	9.74908217944545
"Polr2e"	7.30950811139184	7.35838068100725
"Gpx4"	7.78756826192011	7.59995766090976
"Sbno2"	6.13110460975368	5.7249049221005
"Stk11"	5.92041085818278	5.24471281251577
"Dos"	-4.77316212142748	-0.693876768292017
"Atp5d"	8.23202226113389	8.1211719144682
"Midn"	1.22432906416675	2.51012065665754
"Cirbp"	7.05612931740668	7.60197476382543
"1600002K03Rik"	2.13461648240837	2.95013957123824
"Mum1"	5.33051013682793	6.07813179321425
"Ndufs7"	7.46637735625016	6.92873477196095
"Gamt"	2.23900557803636	-4.83103242003542
"Dazap1"	6.50434089836792	5.9047106301124
"Rps15"	8.44966551028966	8.14015400250642
"Apc2"	-4.8565812004128	-4.83103242003542
"2310011J03Rik"	6.03358260056546	5.94682732043426
"Pcsk4"	2.60453619753781	2.72963815036613
"Reep6"	0.927422282225496	-4.83103242003542
"Mex3d"	3.22631513271202	-4.83103242003542
"Mbd3"	7.17991626949608	6.54263480738953
"Uqcr11"	8.03434588358544	6.43502804122673
"Tcf3"	7.61560120865483	7.45899146690759
"Rexo1"	5.74464275698244	5.11554381875296
"Klf16"	3.6141660717259	3.21762949095167
"Gm26710"	-4.83103242003542	-4.83103242003542
"Abhd17a"	7.23894363350716	7.47237768241904
"Gm29093"	-4.89536886326365	-4.83103242003542
"Adat3"	2.75181923534944	2.19046773625729
"Csnk1g2"	7.52892063582713	8.3340338324916
"Btbd2"	5.90662452394199	5.17335482376782
"Mknk2"	7.53413038259345	8.26982299648848
"Gm26541"	1.09287948289808	4.19377843969745
"Mob3a"	5.95690938491787	7.6893885919321
"Izumo4"	2.26617807819508	4.24094182107283
"Ap3d1"	6.39496125454124	6.26334672843558
"Dot1l"	4.58492902770224	4.36538906091824
"Plekhj1"	5.96855710284539	6.27533036116079
"Sf3a2"	6.53258438474019	6.11025044918593
"Jsrp1"	-4.97878794224898	0.831001388861336
"Oaz1"	9.38455135175739	9.46495409937179
"Lingo3"	-4.97878794224898	-4.83103242003542
"Lsm7"	6.43338360866195	4.85717519470884
"Sppl2b"	6.49213804308099	6.05282139925208
"Timm13"	7.1073747940203	6.15099832691067
"Lmnb2"	6.81836745136766	5.82848246329619
"Gadd45b"	3.73233260128776	0.942042960957574
"Gng7"	-4.11946615198807	-4.83103242003542
"Slc39a3"	4.18833410913555	3.92005797479307
"Sgta"	6.9352693746027	6.42996854623085
"Thop1"	6.52217240351033	4.89588843313063
"Creb3l3"	-1.37648209296078	-4.83103242003542
"Map2k2"	7.15245145510608	7.365928660069
"Zbtb7a"	6.34688573717398	7.4806798322822
"Pias4"	4.65633086171168	4.79290370181505
"Eef2"	10.4586586266348	10.5581144522849
"4930442H23Rik"	-4.97878794224898	-4.83103242003542
"Dapk3"	5.55556490872439	6.07582970561766
"Zfr2"	-3.32431177819357	-4.83103242003542
"Matk"	6.37874552275727	-4.83103242003542
"Mrpl54"	6.00878085732379	5.63823640521039
"Apba3"	5.37573032277022	3.31321089664
"Tjp3"	3.29059199773416	3.06277455553449
"Pip5k1c"	6.78537694721173	6.69978721956105
"Gm16315"	-4.97878794224898	-4.83103242003542
"Cactin"	5.78292838086204	4.77547517387163
"Tbxa2r"	4.02792609611548	4.06889951804037
"Hmg20b"	3.51546028276887	3.262585248189
"Mfsd12"	4.95782154006807	2.19046773625729
"4930404N11Rik"	-4.97878794224898	-4.83103242003542
"Fzr1"	6.72823791958944	7.35661569069199
"Dohh"	6.44104185770543	5.77618886216199
"Smim24"	3.49031497277615	3.53808471972092
"Nfic"	6.05903176047122	4.80863477938852
"Gm16104"	0.260581896511225	-4.83103242003542
"Ncln"	8.21948009422772	4.70104122788377
"S1pr4"	3.58581164388609	5.47714492838659
"Gna15"	5.97217938130377	6.68269889962354
"Gna11"	3.86874854775463	4.17994026533585
"Aes"	8.18316989851885	9.1294307857438
"Tle2"	0.749596195850714	-4.83103242003542
"Tle6"	3.29499023613492	-4.83103242003542
"BC025920"	-4.97878794224898	2.03626355941766
"Sirt6"	4.02379024128744	4.18385943963326
"Ankrd24"	2.11872634406184	0.831001388861336
"Gm10778"	-3.64071319367224	0.740747858902427
"Zfp433"	0.421009047892737	1.88716245254868
"Zfp873"	2.11872634406184	4.37891000064437
"AU041133"	2.21387133911141	1.85603318737569
"Zfp938"	2.5185777318135	3.02191060349526
"Gm4924"	-2.98716450631159	1.17117988208949
"Ap3m1-ps"	-4.77316212142748	-1.05257687296376
"1190007I07Rik"	4.96005788860225	3.12404378063319
"Tdg"	6.52837599115958	5.1935949781272
"Glt8d2"	-1.45102823706496	-4.83103242003542
"Hcfc2"	5.22683863031209	5.32858539110304
"Nfyb"	5.82313747276265	6.29207863586049
"Txnrd1"	7.63059985494162	7.99108775724891
"Gm4799"	-4.29173028327262	-0.938031992840618
"Chst11"	3.90381257748972	1.20599918741242
"Slc41a2"	-4.97878794224898	1.34975531603671
"D10Wsu102e"	5.46591950812861	5.80106816078852
"Aldh1l2"	-4.97878794224898	-4.83103242003542
"A230046K03Rik"	5.10354616215787	6.16334432398912
"Appl2"	4.30663775534532	4.44992272915519
"1500009L16Rik"	1.95291840571402	2.51012065665754
"Nuak1"	-4.97878794224898	-4.83103242003542
"Ckap4"	7.2809516171298	-1.34178944454766
"Tcp11l2"	6.44418172760713	8.00177215511496
"Gm17249"	-3.12428150475059	-1.34178944454766
"Polr3b"	5.57402016862103	6.32563800444366
"Ric8b"	3.85510273443995	3.36398758449878
"Fhl4"	-4.97878794224898	-4.83103242003542
"Tmem263"	5.05535168662624	4.16051330047787
"Mterf2"	1.82874939639787	4.37472641272335
"Cry1"	6.51149052960271	6.70617807905172
"Gm8394"	-3.7965336533002	-0.359067612848168
"Btbd11"	2.89784431269932	7.6747030137867
"Pwp1"	7.4424876373031	7.04081455760794
"Prdm4"	6.05427596560943	5.84420711709663
"Rtcb"	8.07684878830421	7.65082319771089
"Bpifc"	2.64602547067565	-4.83103242003542
"A230060F14Rik"	-4.77316212142748	-4.83103242003542
"Fbxo7"	5.86540329689877	4.86527423306287
"Syn3"	-4.97878794224898	-4.83103242003542
"Timp3"	-1.24863985801332	-4.83103242003542
"1810014B01Rik"	3.0698648650288	2.36476010446912
"Hsp90b1"	10.0537767988583	8.6039954150807
"BC030307"	0.830474079565637	2.70634679721033
"Nt5dc3"	1.8853452580244	2.97435904505785
"Stab2"	2.88128035083357	2.80676130037287
"Gm16271"	0.506611389637083	1.06728573646477
"1700113H08Rik"	2.03626355941766	3.12404378063319
"Igf1"	-4.97878794224898	-4.83103242003542
"Pmch"	-4.77316212142748	-4.83103242003542
"Parpbp"	2.87259771581815	4.89127846810679
"Nup37"	6.05903176047122	5.2862572079555
"Ccdc53"	5.40164593260796	5.71399430356319
"Dram1"	4.46726574450513	-4.83103242003542
"Gnptab"	6.56667477198785	5.79579969159441
"Gm26546"	1.50689599869778	-4.83103242003542
"Chpt1"	5.6201316948379	3.58069358751816
"Spic"	-3.12428150475059	-4.83103242003542
"Gm4925"	-4.76365831902528	-4.83103242003542
"Arl1"	7.20704926907485	6.64261522157685
"Utp20"	6.55198569642079	5.14746881447512
"Ano4"	-3.92757958657396	-4.83103242003542
"Gas2l3"	3.78561123608561	3.35379972681184
"Slc17a8"	0.927422282225496	-4.83103242003542
"Scyl2"	4.14582965481199	5.87922713721126
"1500026H17Rik"	-4.97878794224898	-4.83103242003542
"Actr6"	4.43519797510999	3.73362842419264
"Uhrf1bp1l"	7.05798024892734	7.83510461860133
"Gm26180"	-4.97878794224898	-4.83103242003542
"Apaf1"	6.57488946780021	6.04280215806591
"Ikbip"	4.51240029247668	3.13470110445077
"Slc25a3"	8.59522424089562	8.12554139463307
"Gm24119"	-4.78402795708366	-4.83103242003542
"Tmpo"	8.32014299097464	8.54275441473302
"Gm26765"	-3.92757958657396	-0.359067612848168
"Nedd1"	5.98766247635222	5.83621881389284
"Cfap54"	-4.97878794224898	-4.83103242003542
"Cdk17"	6.35064679626984	7.50651359598957
"Mir1931"	-4.78402795708366	0.421009047892737
"Elk3"	6.18243242571879	6.6962364407595
"Lta4h"	10.3961653233432	8.78060639118589
"Hal"	-0.20361821545271	-4.83103242003542
"Amdhd1"	-4.97878794224898	-4.83103242003542
"Ccdc38"	-4.97878794224898	-4.83103242003542
"Snrpf"	5.42664291043401	4.25127684694225
"4933408J17Rik"	-4.29757403655624	-4.83103242003542
"Ntn4"	-4.97878794224898	-4.83103242003542
"Gm15915"	-4.97878794224898	-4.83103242003542
"Gm3571"	-3.92757958657396	-2.63645367103463
"Usp44"	-0.304956933671688	-4.83103242003542
"Metap2"	8.42439252402063	7.49384938123854
"Vezt"	3.67870308998428	1.42388401588287
"Fgd6"	-3.12428150475059	-4.83103242003542
"Nr2c1"	4.06395351694688	3.62325159401513
"Ndufa12"	7.0420822347447	6.52985278391003
"Tmcc3"	-4.77316212142748	-4.83103242003542
"Cep83os"	4.65633086171168	4.32399396716459
"Cep83"	4.9549365550679	0.157249307333277
"Plxnc1"	4.09328125103787	6.14478404831357
"Cradd"	2.52876691626705	3.19028201622141
"Socs2"	1.09287948289808	6.64713734563114
"Mrpl42"	7.37084853876	6.75468985391866
"Ube2n"	7.06667505252356	7.28624160365553
"Nudt4"	6.33137491655313	7.82824838948186
"Eea1"	4.00993310598477	4.1373330126357
"Btg1"	6.21662980294665	9.39271990338486
"Dcn"	-4.97878794224898	-4.83103242003542
"Lum"	-4.97878794224898	-4.83103242003542
"Atp2b1"	5.72954796048739	7.1731606368288
"Poc1b"	6.06324764689356	4.98465272821768
"Galnt4"	4.66835520046862	5.01397650365858
"Phxr2"	-4.29757403655624	1.57407607542152
"Dusp6"	5.79020049684452	7.05303234841826
"Tmtc3"	2.36476010446912	0.105282587450871
"Cep290"	-4.03482855442014	-4.83103242003542
"4930430F08Rik"	2.08850006052332	3.9863330348502
"Tmtc2"	-4.89536886326365	0.205277067290746
"Mettl25"	3.46158949243754	3.31321089664
"Ccdc59"	4.63383078301802	6.24453648192614
"Ppp1r12a"	5.49846507335201	6.4959441473287
"Pawr"	-4.03482855442014	-4.83103242003542
"E2f7"	4.01262830282526	3.74556088418829
"Csrp2"	3.18379607965301	2.62822778756489
"Zdhhc17"	3.30251838905474	4.71540155864565
"Gm5428"	-2.35247636096429	0.979557589982534
"Osbpl8"	7.02067473870719	5.49268739681407
"Bbs10"	1.69290155905106	-4.83103242003542
"Nap1l1"	7.87321191764963	7.13556081872928
"Gm25117"	-4.97878794224898	-4.83103242003542
"Phlda1"	-4.89536886326365	-4.83103242003542
"Krr1"	6.18064786065356	5.74849622526829
"Glipr1"	5.98039088215928	6.14064051025986
"Atxn7l3b"	6.28180007615949	6.03847086683501
"Tbc1d15"	7.4677391877284	6.82305046640367
"Rab21"	6.7050195297258	6.53739372243464
"Tmem19"	5.55831279939446	4.55708721927858
"Thap2"	2.40584392256685	3.09731157298946
"Zfc3h1"	5.21866378238069	6.04280215806591
"Tspan8"	-4.03482855442014	-4.83103242003542
"Ptprr"	-1.8958527126167	-4.83103242003542
"Kcnmb4"	-4.97878794224898	-4.83103242003542
"Cnot2"	7.00063974209917	7.30673628301376
"Gm25190"	-4.97878794224898	-4.83103242003542
"5330438D12Rik"	1.69290155905106	0.492683174188165
"Rab3ip"	3.30821424283183	2.16915711034232
"Cct2"	8.2655513279276	7.83145234184323
"Frs2"	5.52312093421798	4.64357044127603
"Yeats4"	5.58729082593863	5.58133617783124
"Lyz2"	7.76157181585574	-4.83103242003542
"Cpsf6"	8.21226343349813	7.71586551495763
"Cpm"	0.46866672906053	-4.83103242003542
"Mdm2"	6.23425439710284	6.15591224913476
"Slc35e3"	5.48625971267971	-4.83103242003542
"Nup107"	7.44425433518911	6.38969385314145
"Rap1b"	8.6125903025031	9.74157593048587
"Mdm1"	4.36132318433497	5.27683738288219
"Ifng"	-4.53507991321395	-0.148230090905086
"Dyrk2"	4.19419362930826	5.77212269142666
"Cand1"	7.8494239378963	7.52798014306665
"Helb"	5.68104646820602	4.44608047093699
"Irak3"	6.67250803823469	4.15524217382189
"Tmbim4"	7.37234334345848	5.99754209242537
"Llph"	5.8294804643121	5.38096854269629
"Hmga2"	1.38554707524264	1.20599918741242
"1700006J14Rik"	-3.64071319367224	-4.83103242003542
"9230105E05Rik"	2.11872634406184	-4.83103242003542
"Mir763"	-4.8565812004128	-4.83103242003542
"Msrb3"	1.18328459089756	-4.83103242003542
"Gm15910"	-0.20361821545271	-4.83103242003542
"Lemd3"	5.13729578529808	4.71190362455316
"Gm16166"	-4.89536886326365	-4.83103242003542
"Wif1"	-4.97878794224898	-4.83103242003542
"Tbc1d30"	-0.780183337186638	4.14060988629738
"Gns"	5.33302706449726	6.19049502664327
"Rassf3"	5.08946390649105	4.29302780629486
"Tbk1"	6.25740663988301	5.15429322088528
"Xpot"	7.92094492828197	6.63062782848627
"BC048403"	2.54475374731857	-0.359067612848168
"Srgap1"	-4.89536886326365	-4.83103242003542
"Tmem5"	5.77912324723536	5.21669146726163
"Ppm1h"	4.87202468067148	5.86556132765095
"Mon2"	2.83171987205508	4.52646484056799
"Usp15"	6.76092569614242	6.30906756553545
"Slc16a7"	4.24125279425106	3.69871321592886
"Lrig3"	0.157249307333277	1.44295609816474
"Xrcc6bp1"	4.89688898418673	4.47901269345209
"Ctdsp2"	6.41139377399013	6.759069530837
"Tsfm"	5.97900034424821	5.16426086342154
"Mettl21b"	-4.77316212142748	2.16915711034232
"Mettl1"	5.1263652099787	3.75087296102379
"March9"	-4.58077518307945	-1.05257687296376
"Cdk4"	9.61860791837216	8.24611512288072
"Tspan31"	7.23692476067429	4.45447049345142
"Agap2"	2.06761759946841	3.63561066876806
"Os9"	8.23461895263967	8.76035883504698
"B4galnt1"	9.40729467724723	10.4986029652695
"Slc26a10"	1.2563886755117	3.37371929799287
"Arhgef25"	-4.97878794224898	-4.83103242003542
"Dtx3"	4.36538906091824	4.58857522599089
"F420014N23Rik"	-3.7965336533002	-2.0075681461513
"Pip4k2c"	4.22080198530157	5.20254327685405
"Kif5a"	-4.29757403655624	-4.83103242003542
"Dctn2"	6.77965579507638	7.10212440149569
"Mbd6"	1.97641247001074	3.02875274883227
"Gm20492"	0.382625252708397	-4.83103242003542
"Ddit3"	1.55775315060865	3.6152434185676
"Mars"	7.69151416801907	6.05787845435656
"Arhgap9"	7.15329218270911	8.46858083599885
"R3hdm2"	4.69652834824661	5.35433223895622
"Stac3"	-4.97878794224898	-4.83103242003542
"Shmt2"	8.41512150305427	7.48148276219794
"Lrp1"	3.96844676249204	-4.83103242003542
"Stat6"	7.59459600019007	8.56366118409817
"Nab2"	1.64298600291013	3.64772280840841
"Tmem194"	5.16519514384198	3.53808471972092
"Zbtb39"	-3.01910566649901	-2.63645367103463
"Prim1"	6.55198569642079	6.38412032599269
"Naca"	8.74076753438246	8.18262063398214
"Ptges3"	8.13109042480379	7.25712991900777
"Atp5b"	11.4791260999854	10.4094559433669
"Gm25206"	-4.97878794224898	-4.83103242003542
"Baz2a"	5.91787786558392	6.42053210004032
"Rbms2"	4.66586648782433	6.33244365242491
"Gls2"	-3.92757958657396	-4.83103242003542
"Spryd4"	4.64240427362268	4.88385021462391
"Gm26847"	-4.97878794224898	1.10412070541082
"Timeless"	6.70229138673375	6.14593732961936
"Apon"	-4.97878794224898	-4.83103242003542
"Stat2"	4.31584910045338	4.51387662450127
"Pan2"	5.55665436100777	4.24318190553741
"Cnpy2"	7.45289595902019	5.76962585086752
"Cs"	8.51358201311373	7.96055839976603
"Coq10a"	3.88766188965826	2.676394168066
"Ankrd52"	3.23307681911194	4.22063833996644
"Gm17201"	-4.29757403655624	1.46976291775246
"Slc39a5"	-4.83103242003542	-0.781643734886421
"Nabp2"	5.42118611010596	5.45568265044536
"Rnf41"	5.72271463794132	4.89462165937334
"Mir8105"	-4.97878794224898	-4.83103242003542
"Smarcc2"	7.11747451397441	7.58752945929368
"Myl6"	8.33195765955215	9.18289723782736
"Myl6b"	-4.67179373097715	-4.83103242003542
"A430046D13Rik"	2.70549122401255	3.34621070043428
"Esyt1"	7.8381140824766	9.65742342212103
"Gm29585"	-4.97878794224898	-0.233348213005927
"Zc3h10"	3.76997518096612	4.95033382597234
"Rpl41"	9.18289723782736	9.19588768435396
"Pa2g4"	8.13525058050749	6.31553087993371
"Erbb3"	3.82852495914085	4.95227968068118
"Rps26"	8.78562664890576	8.47585924810952
"Ikzf4"	-2.98716450631159	-4.83103242003542
"Suox"	4.89462165937334	5.24662316918582
"Rab5b"	4.7973186569125	4.79910380795679
"Cdk2"	6.71071382213122	5.6222407605293
"Pmel"	-4.97878794224898	3.06277455553449
"Dgka"	4.67731517240669	7.60856849843345
"Wibg"	3.6872199666676	4.62850031832016
"Rpsa-ps2"	-4.78402795708366	-1.8958527126167
"Mmp19"	1.91790451787691	-4.83103242003542
"Tmem198b"	2.46066131476217	2.92347497326314
"Dnajc14"	5.78015538874919	6.92073996913272
"Ormdl2"	5.4743243772634	4.37213246559925
"Sarnp"	6.9173585057805	7.1092530575003
"Gdf11"	-2.6987870404237	3.09731157298946
"Cd63"	9.19112017828765	0.157249307333277
"Rdh5"	-4.8565812004128	-4.83103242003542
"Bloc1s1"	2.37345895739754	3.32984476915556
"Tespa1"	5.26649992237735	6.20217155888412
"Vmn2r84"	-4.97878794224898	-4.83103242003542
"Gm26445"	-4.89536886326365	-4.83103242003542
"Pisd-ps1"	1.01923266217473	2.52761853607452
"Sfi1"	3.87668177820757	2.80676130037287
"Gm11400"	-4.53507991321395	-4.83103242003542
"Drg1"	8.203101283908	7.86355770715289
"Gm12735"	-4.79671259389965	-4.83103242003542
"Eif4enif1"	6.37375676732999	5.57168159315584
"Patz1"	7.23894363350716	5.92912454007231
"Gm12592"	-3.64071319367224	-1.48445413565309
"Gm11944"	-0.726910021563589	1.26609385685831
"Pik3ip1"	6.7411778947193	7.53413038259345
"Limk2"	5.56554360430032	6.4199858959723
"Gm11948"	-4.97878794224898	-0.233348213005927
