"Sample_A_Adult_mTEC 2"	"Sample_B_Adult_cTEC 2"	"Sample_C_Embryonic_mTEC 2"	"Sample_D_Embryonic_cTEC 2"
"Gtf2h1"	4.78170065282522	5.3795788741545	5.27540299592426	5.19666308543498
"Gm9392"	-1.43366183250901	-0.329051091361581	-0.456582036643451	-0.456582036643451
"Ldha"	9.52972044801098	9.02806096111539	10.4801927502201	10.7027575460568
"Tsg101"	7.18936086116118	6.72800004581865	7.07401164436474	6.40665714919373
"Uevld"	3.2846779361095	3.53018335788592	4.42783630357519	4.69720626807896
"Spty2d1"	5.69789984556617	5.25356553115822	5.48283293989314	5.17138531440679
"Tmem86a"	5.80438628975676	5.25593141896079	4.42051782473086	3.23288847176598
"Zdhhc13"	5.92088736948259	4.82598567897032	5.30048629027404	5.03395104350663
"E2f8"	0.72338173475719	4.75319761640282	4.95243203080488	5.42936893682845
"Gm2788"	-5.13178134072474	1.26583264126978	0.946852765854606	1.80598033783529
"Nav2"	6.37897097611433	7.56894316883304	6.47963514913111	8.23614792191375
"RP23-329B6.2"	-5.2531380475173	1.49124883349972	0.171052758456993	1.30235714683775
"Htatip2"	4.80609095345363	5.15985997887972	3.86203892653632	3.96591324490645
"Prmt3"	4.5334437795268	5.15611351868896	5.51697224081697	6.15200693526167
"Slc6a5"	2.43940157748659	-4.20667141118947	0.216055351241343	-4.20667141118947
"Nell1"	1.05027714213347	-4.20667141118947	-0.0665926730264654	0.496503078384421
"Ano5"	-1.49116323387059	0.171052758456993	-5.20799498610685	0.124547610928876
"Fancf"	0.913337792444385	3.25589273517003	2.90042164084618	3.9856097211263
"Gas2"	1.90285934682955	2.84820191146055	3.9483544705792	6.72976415188141
"Svip"	1.95766395441584	2.9781071937067	3.57865917366909	2.60978207007657
"Luzp2"	3.04769316004739	0.245778607826864	-3.29020078716329	-1.48236587675502
"Tubgcp5"	4.39593122894246	4.96705496918982	4.86068128196723	5.02340633344287
"Cyfip1"	8.39264991885954	7.98038525009278	8.21640837162766	7.92680164478291
"Nipa2"	6.95520508478354	6.13493098206609	6.72561670767459	5.77802631876121
"A230056P14Rik"	-0.456582036643451	0.688392507641896	0.550762124304975	1.55768539592802
"Nipa1"	0.69710055501803	2.83714871511545	3.27889435502466	3.01242540283206
"Herc2"	6.76019444318529	5.65534884198845	6.21285798994107	5.62437258340619
"Gabrg3"	0.741906807445191	-4.20667141118947	0.866033441093526	-0.456582036643451
"Gabra5"	1.36146114337975	-1.12835954327532	0.0374547133991539	-4.20667141118947
"Gabrb3"	3.42650356462165	-4.20667141118947	2.68574319833181	1.55768539592802
"Atp10a"	2.67256038794759	4.55507085367774	3.11150320804196	2.50802389529563
"Ube3a"	7.29375645036808	7.45069919456136	7.16696031565737	7.4686856624683
"D7Ertd715e"	2.19293635925215	2.96230018624399	3.89993893519135	3.53370977313979
"Snrpn"	5.71490662628895	3.69086850033996	7.39373439505452	4.22326170964101
"Gm7367"	-4.09799144490433	-1.12835954327532	-1.68223934042194	0.0547453313498076
"Ndn"	3.45336469613273	2.94069048105497	5.57794569511653	5.34949719905088
"Magel2"	0.310201622047507	-4.20667141118947	1.70953748716857	0.762499678542013
"Mkrn3"	-0.880401700881039	1.5085587683176	1.35587014190782	1.96953346702655
"Peg12"	-1.09308740671409	-0.851172914044199	2.97154855663421	4.30185264096268
"Klf13"	5.57574857238028	5.16508926619099	3.31280214061763	4.78375990087263
"Trpm1"	-0.126090653458683	-1.29962137342771	-0.673733444849718	-0.391227086471594
"Mtmr10"	4.59632950550301	6.11881256032581	5.58297099465587	6.881515113567
"Fan1"	2.58195616627862	2.70563883327892	2.61266675567227	3.05104896640006
"Mphosph10"	4.66886709725124	4.86748417089532	5.19404142597407	4.89288467636949
"Mcee"	5.87693004345329	5.46828276741982	5.18695550856163	5.33915898476548
"Apba2"	5.81144788230961	5.62701931774462	3.09536703644452	5.32920570429718
"Fam189a1"	3.52047542048777	1.17845841634057	3.75660314636616	1.73169309850907
"Ndnl2"	5.91800969307377	5.26275653186557	5.65072347102614	4.63992469883217
"Tjp1"	6.17720710002213	5.35684167108656	6.90649241943177	6.13652356039876
"Tarsl2"	2.31058306094245	1.28515326173113	3.12293836173105	3.02328333495258
"Tm2d3"	4.94398001431703	5.05276357932783	5.09274333042183	4.74069688164718
"Pcsk6"	2.19293635925215	5.94293171769956	2.76439802823754	4.39911814813915
"Snrpa1"	5.4213586815847	5.55881547144282	6.26653599338456	6.27477771824493
"Vimp"	6.58568606180633	6.8239565766718	6.30411372914611	5.88980045004869
"Chsy1"	1.79271357482854	3.10318807139473	4.19911979974026	4.29744174699093
"Lrrk1"	7.44470170070058	6.34684226129538	7.92127736151956	5.49361385773061
"Aldh1a3"	6.26563954372755	7.14684985035578	4.25674775672626	4.06739567802062
"Asb7"	4.05822404871542	4.6517969987934	4.98401428364472	5.19901145320803
"Lins"	2.75716237656204	4.25724869258487	4.16376725335162	4.89661802377027
"Cers3"	2.74707271053503	5.61046269613153	4.00687320408795	3.30360981591953
"Adamts17"	1.64309822540077	1.35587014190782	4.00687320408795	4.50202585843322
"Lysmd4"	3.12610289555654	3.38557638220927	4.53117548250199	4.06167108214152
"Mef2a"	6.61112568029947	7.51047047803445	6.59146596681603	6.76358865233401
"Lrrc28"	4.85595318006877	4.83587177130495	6.23135655371138	4.7093408932526
"Ttc23"	4.02154748027891	6.27885856202963	4.49009596308841	6.336372604591
"Synm"	3.99680787475673	8.8188776884766	2.93194128145009	4.99809818262291
"Igf1r"	5.29235658392007	5.44146266484276	5.63928334195158	7.20261015486731
"Pgpep1l"	-3.86449083459789	-4.20667141118947	-3.73589870441773	0.174659526115813
"Fam169b"	1.46829962741846	4.04775793339289	2.24423342844592	3.18954491961684
"Arrdc4"	6.7900996779336	7.0610825855544	6.43945276550019	5.58613199339123
"Nr2f2"	0.725939715409929	3.01242540283206	1.22023515470627	1.66630100998608
"Mctp2"	4.33770753705056	4.48745313741159	3.32064223097886	4.27480612624194
"Rpl17-ps10"	-3.73589870441773	-0.585108552615409	-0.285876886576338	-0.234269674688107
"Kansl2-ps"	-4.20667141118947	0.0802691331029918	0.636520592487639	1.28328448159059
"A730056A06Rik"	-4.64489819569827	0.351170372263005	-3.86449083459789	2.18022608593402
"Rgma"	3.13192455594939	5.55081230029149	3.31280214061763	5.12889098135317
"Chd2"	5.17352581667547	4.6790824607132	5.05568789522211	5.43942210179958
"1810026B05Rik"	-0.174568376840294	-1.49116323387059	0.616661062886778	1.18581802108392
"RP23-32A8.1"	0.680626085391792	1.5085587683176	1.69679532910295	2.54121341201391
"Fam174b"	3.55169831696691	6.2088057468301	3.85464077053409	6.54455251418545
"St8sia2"	2.82561425276175	4.18155153912541	3.32454588620135	5.32598955887381
"Slco3a1"	5.50599128725239	4.29053506366456	3.77792920162164	2.57350024982006
"Sv2b"	5.65142097213971	6.29850712878946	5.39163123064375	5.63879854578702
"Akap13"	6.20757625749246	6.3245219733758	5.6139444663284	5.86669670103373
"AU020206"	3.8272042954203	2.06797462273261	3.76781851077688	2.18917613161881
"Klhl25"	4.80828929146412	3.72207840210578	4.89090203415268	4.85070668269131
"Ntrk3"	-0.329051091361581	3.59410888922499	-1.98598545832248	-2.09121723054575
"Mrpl46"	5.21178611471049	5.07049199386879	5.36071448423763	5.37597310678996
"Mrps11"	4.01066054611245	4.74576484946488	4.60657587612943	5.25281405742355
"Det1"	3.13508440619918	3.89734004293789	4.17473334246165	4.50202585843322
"Aen"	4.47667199636373	5.92609479686123	4.50682308918668	5.28086723839951
"Isg20"	5.79596053130398	9.44700703537828	2.12397153641825	5.45295648689883
"Acan"	2.79860653046158	0.863660578849201	-4.64489819569827	-2.83582819470414
"Hapln3"	0.171052758456993	-4.20667141118947	-4.09799144490433	0.174659526115813
"Mfge8"	8.30873289486556	9.2077430565294	7.32240488297021	7.99902700883592
"Abhd2"	7.34219906969966	4.85384822556854	6.31476547913203	5.03651202540907
"Fanci"	1.40966197454017	2.82431218001106	4.81709848911707	5.63367520662109
"Polg"	4.99823669021813	5.2600254500596	5.69624110594636	5.81201974735347
"AI854517"	-0.456582036643451	-4.20667141118947	-1.51821799398643	2.27798641903859
"Rhcg"	4.29449402391899	-4.20667141118947	-5.20799498610685	0.28857169726863
"Ticrr"	1.62972664794372	1.02042912634058	5.28325702726153	5.69389908537967
"Kif7"	-0.93235012947525	0.787565101194309	2.54121341201391	3.32454588620135
"Pex11a"	2.72811021808572	3.6935678080018	3.28618482312486	3.45435284403911
"Wdr93"	1.67783150456956	0.882842328618237	0.550762124304975	1.05027714213347
"Mesp2"	0.616661062886778	1.28515326173113	-3.86449083459789	0.124547610928876
"Anpep"	4.89090203415268	3.18410673927156	4.54558456574079	3.62394455731585
"Ap3s2"	5.91460098649818	5.61783727458976	6.48580107699638	6.31814437526189
"5430400D12Rik"	-4.41082959510087	-1.43366183250901	-0.391227086471594	0.0547453313498076
"2610034B18Rik"	6.87449781851777	5.95263512210689	7.6515328840305	5.66793459280226
"Zfp710"	5.6831769324555	4.70106177134468	5.20006180102582	5.2947077426585
"Idh2"	6.74480656589414	6.67499908071258	8.09569175661414	7.96184848994198
"Sema4b"	4.36694239265962	4.83370551294571	4.28183692504076	5.03449760958225
"Cib1"	8.78263254549564	7.03816782714771	8.61854994647542	6.14940160292212
"Gdpgp1"	3.23071405772719	4.28360114345121	3.49073164843168	3.70728859518005
"Ttll13"	-1.75336531592405	0.754177544755053	-2.3858547925599	1.15859223493613
"Ngrn"	4.51955062310554	4.81201777304525	4.73788507988046	4.82662021998684
"Vps33b"	4.45893759190807	5.45295648689883	4.799254847666	4.96737860067816
"Prc1"	5.5018665541615	4.69643024569523	7.02291461194514	7.79414391879416
"Rccd1"	0.585489711136567	3.19922193031377	2.47793570145749	3.50384829907277
"Unc45a"	6.29032612372851	6.85905391729348	5.54571981269846	5.87136987924447
"Hddc3"	0.69710055501803	3.54504639731166	2.63026253055392	3.59120619086245
"Man2a2"	5.24818060681857	7.43951726156757	5.86187068680322	7.04542974731276
"Fes"	4.40441913124887	3.33704637225417	3.16625855781265	1.82047340854856
"Furin"	7.36183406687563	6.74703351061777	6.47430097079375	6.46304045578922
"Blm"	2.96385481692778	2.01451536644427	5.21056056286249	5.21464582589104
"Crtc3"	4.15608122781089	4.36694239265962	3.41922718846822	3.69964653498568
"Iqgap1"	9.26798823846644	8.75788717998215	8.98371351702511	8.01906349099857
"Zscan2"	-3.93178749280174	-0.667722076358055	0.675473252550976	0.798124693692311
"Wdr73"	4.43975477358122	4.9283852687352	5.26523309087357	5.35514055946876
"Nmb"	3.44714813325894	1.07740321076423	1.35587014190782	0.837530649845473
"Sec11a"	6.80499647945553	6.43765366776566	7.04839768117763	6.13885388986781
"Zfp592"	4.89288467636949	5.38676273079585	4.89288467636949	5.57615323422496
"Rps17"	7.60228415037286	6.9939441774957	8.27067477952932	7.8827423142534
"Cpeb1"	1.86661466362432	5.71400348719888	-1.98598545832248	-0.981906584574122
"Ap3b2"	3.23924029842566	2.47674927033533	-0.673733444849718	-0.329051091361581
"2900076A07Rik"	-0.391227086471594	1.02042912634058	1.26583264126978	1.55768539592802
"WI1-1616M8.3"	-1.98598545832248	-4.20667141118947	-0.0665926730264654	-1.12835954327532
"Fsd2"	4.02797829160058	1.54343871916559	3.79034402974833	0.449301109980395
"Whamm"	4.26970971409736	5.04901128207413	4.5665572226937	3.66518558365974
"Homer2"	5.21336787369746	1.17845841634057	3.97821592024538	2.01687271967425
"Fam103a1"	5.12967682492581	5.55238822126837	5.46463717116469	5.36705698003868
"3110040N11Rik"	4.45893759190807	4.34817418405177	4.52439661716817	4.3706852689674
"Btbd1"	6.15021124359492	6.50031797319666	6.54750073205847	6.8381494116593
"Tm6sf1"	-3.73589870441773	2.04537015744826	-1.09308740671409	-0.234269674688107
"Hdgfrp3"	4.4485403044746	5.58613199339123	5.06601844701492	6.30342582472965
"Bnc1"	2.43940157748659	6.00148368160886	2.38681921690566	6.22327403611802
"Sh3gl3"	-0.0135970521219881	-4.20667141118947	1.5684886073822	3.09860718623052
"Adamtsl3"	-2.09121723054575	2.02825894778505	-3.86449083459789	1.13295955799221
"Fam154b"	1.94320593817805	3.83712842390139	1.80742303479978	3.56492124777457
"Eftud1"	5.30071312912443	5.14865620901396	4.93712349985635	4.96596576090786
"Mex3b"	1.60590188919704	2.9842585946319	1.67160602072273	2.72033991907436
"Tmc3"	0.62259329545416	4.04775793339289	2.81738760833074	5.94557314313496
"Gm16638"	-2.57009619110146	1.37400380502431	0.0547453313498076	2.51303442806286
"Stard5"	6.4440724282521	7.96809920321969	7.80099341036467	8.88264673030305
"Il16"	0.97823975346689	3.50558130420056	2.06161398183257	1.18581802108392
"Gm7964"	4.04547696797008	4.65557269145804	5.18695550856163	5.24657372010452
"1700026D08Rik"	2.33858129711364	-0.98544271512805	0.0802691331029918	-1.48236587675502
"Mesdc1"	5.24657372010452	4.4934456467086	5.35419742437041	5.18371636197452
"Mesdc2"	5.84828668570099	6.59570936228829	6.27465150015306	6.44696160717071
"Cemip"	2.18917613161881	2.19866490464193	1.07740321076423	-0.873722366287094
"Abhd17c"	7.58617758165088	6.28461789927622	8.32870801657955	6.35203952915595
"Gm26708"	0.326840311735436	-4.20667141118947	1.17944928081203	-4.20667141118947
"Arnt2"	5.92852961285429	2.6602632835526	4.79693385734721	3.50384829907277
"Fah"	4.33192363566565	5.48242455214131	2.67426082678528	2.63669540741436
"Zfand6"	7.96318997718809	6.98709683718761	7.03838860891329	6.93501954113737
"2610206C17Rik"	0.946852765854606	0.450803926011547	1.05027714213347	2.01687271967425
"Folh1"	-0.434176601681702	0.285232101554875	-3.86449083459789	-4.20667141118947
"Nox4"	-4.22565862449779	-0.851172914044199	2.37129800379714	3.2223471885314
"Ctsc"	8.47844247669793	5.30180430505069	7.88257360509359	4.82813654009407
"Gm26522"	-3.78988865061397	-4.20667141118947	0.0374547133991539	-1.74334402233855
"Rab38"	1.73526415501063	3.85731843241743	4.47030543468052	2.70997131923486
"Rps13-ps2"	-0.17907685754786	1.22023515470627	2.22995473203715	2.33288670916665
"Tmem135"	5.51371658660084	5.66046407174868	5.17138531440679	5.57655775396207
"Fzd4"	0.242343593670289	1.95632315822407	2.18022608593402	3.80429572029917
"Prss23"	-0.978370454020194	4.72867128915164	-1.25861275632873	2.52902475872371
"l7Rn6"	5.3077433258569	5.53837850731633	5.74156328398103	5.71301609196832
"Eed"	5.56369589957485	5.32486339844336	5.90948660224725	5.67826073213197
"2310010J17Rik"	0.0671835901490825	1.97931947363593	0.616661062886778	2.25288912070349
"Picalm"	6.50818988986723	6.04935334414014	6.00441232686449	5.91282791500918
"Sytl2"	1.64850336573801	-1.49116323387059	1.67160602072273	2.35448041957864
"Ccdc89"	-2.21652239578685	-4.20667141118947	0.69710055501803	1.4611266441505
"Crebzf"	4.38086294180478	4.45623347868813	4.46577244557914	4.5635713989569
"Tmem126a"	5.10641015191633	5.17640598669413	5.32104731594475	5.3795788741545
"Tmem126b"	4.22753881673682	4.67376287674034	4.25816721870173	4.56960639637551
"Dlg2"	6.45907943894614	6.01922093805926	6.67147238222435	5.67507032577437
"Ccdc90b"	5.03027299519062	5.71240459778419	5.50356901755461	5.93870491648438
"Ankrd42"	3.38755929057357	3.88042640597388	3.28939528585728	4.30185264096268
"RP23-474B13.2"	0.414165889483512	1.3938528557379	2.28826458579466	3.08694971010134
"Pcf11"	4.67456574611836	4.97575287173749	4.88941190522733	5.09581448795625
"4632427E13Rik"	4.76300990983649	5.16426514162384	5.06322239332571	5.62953635392022
"Rab30"	3.56536542750679	5.16799299780938	2.0975570203173	2.92755477211989
"Ddias"	2.70563883327892	3.19922193031377	5.36525899139922	5.63042583160477
"Prcp"	6.29032612372851	5.08210514700858	6.63572414419593	5.06132637408254
"Fam181b"	-4.64489819569827	2.56296760468889	-1.09308740671409	3.91033949242876
"Gm15501"	-0.790069986138521	0.198090431197204	1.11589899866684	1.39562086790678
"Tenm4"	4.00597540770475	6.35934930112017	5.76925665860116	7.50283502709491
"C230038L03Rik"	-5.30475076688416	-0.264921815572025	-4.22565862449779	0.347950049438822
"Nars2"	3.66553988019828	4.75723242160811	4.02560154724098	4.68245459083075
"Gab2"	3.69859479742449	2.80562866485317	3.25877218829445	3.21737909982745
"Usp35"	5.56241599701771	6.07621742051841	5.03294228685206	5.51371658660084
"Kctd21"	3.63075526087919	3.66900866032183	3.30565700895945	3.65765421286327
"Alg8"	4.63373373349058	3.78753713182825	5.91123113052	5.23046895529746
"Ndufc2"	8.59165505608732	7.1324949540584	7.55725733812403	7.15113345061956
"Thrsp"	6.22266802896504	2.89511157333292	3.14726074008058	1.24432860923093
"Kctd14"	4.33475489281562	4.11844623138242	2.10165044255066	-0.281002842669889
"Ints4"	7.00130571172055	6.32028238729035	6.84865439377812	6.46881254520095
"Aamdc"	4.65747086123777	5.37738066109928	3.98597257211413	4.39403402714969
"Rsf1"	4.86032608884528	5.11273745017486	5.14296899767142	5.50249905067068
"Clns1a"	6.51484987447132	6.89736721119193	7.86217124787189	7.80214567591509
"Gm9990"	-5.16787881805853	0.198090431197204	-0.507465535404746	-0.590833653142929
"Aqp11"	1.69226786457091	3.74166902826309	2.42199743430335	2.57350024982006
"Pak1"	5.44066496428035	4.25228718256031	3.25471406170202	2.72811021808572
"Myo7a"	5.02173076436526	4.08421703313697	4.85739558054305	4.95364093218438
"Capn5"	5.76344595129716	5.09443686566042	4.70734732577691	4.15054782319183
"Omp"	4.99972047702542	0.550762124304975	0.636520592487639	-2.83582819470414
"Gm16938"	-0.762406987725622	2.15897743339885	0.741906807445191	1.22023515470627
"B3gnt6"	-4.20667141118947	0.688392507641896	-4.64489819569827	-1.74334402233855
"Acer3"	4.4241471863869	5.16120364648528	4.98673883853153	4.19100917108514
"Tsku"	2.04830921924585	2.88811877107996	3.91494112633651	3.45435284403911
"Lrrc32"	2.31872258935627	0.486498494131038	2.76024311884636	3.42855030270521
"2210018M11Rik"	4.39451719585978	5.00990862038919	4.52990240331403	5.14823645261746
"Prkrir"	5.47285795223648	5.92408940582716	6.55112620672231	6.87722153711365
"Wnt11"	4.54897372400529	1.19305744522473	3.3092343667895	1.85930990198472
"Uvrag"	5.15052799550178	5.51475528794468	4.95243203080488	5.12644085008324
"Dgat2"	8.29374776001463	5.3217525855628	5.53552829024405	3.40233243784764
"Mogat2"	2.52688150812168	-4.20667141118947	-1.25861275632873	-4.20667141118947
"Map6"	2.88811877107996	-4.20667141118947	1.16058491271327	-2.83582819470414
"Serpinh1"	7.48563442703932	8.65177359564924	7.01757091658321	8.76988925449973
"Gdpd5"	6.53091220341817	3.73001162530487	5.21336787369746	3.71913278627894
"Klhl35"	-1.49116323387059	0.946852765854606	-2.21652239578685	-0.667722076358055
"Rps3"	8.62723672685673	8.3465732379039	9.3262452463557	8.98849081027709
"Arrb1"	4.37574562978644	5.0800478536072	4.93348185381542	5.23639450223139
"Gm4980"	2.43196399392441	4.91926683476282	2.92387536710103	4.41381581491234
"Gm10605"	-1.98598545832248	2.7880725336753	-0.238953815333504	2.29415247877186
"Slco2b1"	2.4990688660451	7.67031253034622	3.16625855781265	7.21117728051669
"Gm15635"	-4.09799144490433	-0.0665926730264654	-3.86449083459789	-1.48236587675502
"Neu3"	4.20732309791765	5.27739432642871	5.04035257490412	5.23555328429823
"Spcs2"	7.75288523144241	7.89922291978974	8.13285355292789	7.81149667294041
"Xrra1"	-1.25059745402066	1.17845841634057	-0.0665926730264654	0.0547453313498076
"Rnf169"	2.95722273868902	4.96104594731373	4.96272103094068	5.86025350216313
"Pold3"	4.89288467636949	4.86570496806455	5.75283408064358	6.02677307294328
"Lipt2"	-0.174568376840294	2.43940157748659	3.27889435502466	3.73371736570972
"Kcne3"	0.529666410196503	1.69527349663322	-4.38828014285798	-0.981906584574122
"Pgm2l1"	1.41325300968795	1.70953748716857	2.07896288617995	2.70997131923486
"P4ha3"	1.11384971042519	7.72207176778576	5.77830567308469	7.60749603561537
"Ppme1"	5.79162640651053	6.27590884503022	5.93970959114639	5.94687656408376
"C2cd3"	5.25204516887408	5.31177936520542	6.10798738201727	6.24009825103975
"Ucp3"	-3.8494605864885	-0.585108552615409	-4.64489819569827	-4.20667141118947
"Ucp2"	8.13507157929668	8.8115611267369	6.3872775133581	5.39187880992935
"Dnajb13"	1.49124883349972	-0.47432441692015	-3.86449083459789	-2.09121723054575
"Coa4"	2.56676274594589	3.4188776982811	3.1618822571343	3.32454588620135
"Mrpl48"	5.95790823413092	6.06402791266818	5.68200094905582	5.70153355031632
"Rab6a"	7.53274804046606	7.80487253327112	7.03627778274907	7.25777394664823
"Plekhb1"	2.22995473203715	8.77286662590353	1.37221828771331	5.07346320897956
"Fam168a"	4.52291465623674	5.25218978546572	4.86570496806455	6.06134766264494
"Relt"	6.32895025030726	2.91865435063734	5.35837483333279	2.49110792808045
"Arhgef17"	5.3378366376996	6.06100881082882	5.43735848020189	6.34203950834096
"P2ry2"	1.46829962741846	3.62394455731585	2.18022608593402	3.23924029842566
"Fchsd2"	4.68764957907766	3.98597257211413	4.69492632574947	5.19482165073479
"Atg16l2"	1.26583264126978	4.20853250967949	2.0975570203173	3.8243259215484
"Stard10"	6.83902407452525	6.11774929858538	6.55281255381151	6.22618043020492
"Arap1"	6.34494028858807	6.30756414822595	5.53067534903322	5.06322239332571
"Pde2a"	6.36933840654154	1.83684772377062	4.80657594707914	-0.981906584574122
"Art2a-ps"	3.11016241185018	0.688392507641896	1.09948228725853	-4.20667141118947
"Clpb"	5.71326772486512	5.42655165927104	5.9619727443042	5.45489546573001
"Inppl1"	5.45834051799762	5.03422784609906	4.87953574758794	5.38420643932383
"Gm10602"	-3.93178749280174	-1.43366183250901	-0.456582036643451	-0.234269674688107
"Anapc15"	1.69679532910295	2.48394779820634	3.37325782453823	3.49602371295135
"Lamtor1"	6.176431047237	6.70346952396501	6.11498006254325	6.43968763305661
"Lrrc51"	2.83586059317405	4.00687320408795	1.38422171960136	3.20471643343168
"Numa1"	6.69135538495057	6.94022208170677	6.92614994557537	7.40359746126899
"Il18bp"	5.47652860415828	5.11023728248053	3.96977580417585	4.64727181499371
"Rnf121"	5.19404142597407	4.96568287951279	4.87791953787793	4.26675474775583
"Xndc1"	-0.234269674688107	1.83684772377062	1.95385278034558	2.55405612682227
"Art5"	2.69951951970985	-0.264921815572025	0.323561436787872	-4.20667141118947
"Art1"	0.0671835901490825	0.585489711136567	-0.880401700881039	-2.09121723054575
"Chrna10"	3.81065417153953	-0.391227086471594	-5.20799498610685	-4.20667141118947
"Nup98"	5.60783725489862	5.56184323396066	6.27390296288997	6.41710385032254
"Pgap2"	6.33399483873174	5.71797551609643	6.88359938121939	5.95773914494457
"Rhog"	6.1468631344174	5.33550901620002	5.72316059089657	4.81406540971189
"Stim1"	4.99232431400385	5.62933689397698	4.63838420871321	4.53408153868233
"Rrm1"	6.48200215841873	6.95020946386665	8.56931406461828	8.50801838567763
"Trim21"	4.28652209192247	6.21083345577017	4.82829281123046	5.57535347602522
"Trim68"	2.75298500328568	3.99039563078747	3.45435284403911	3.7434125918599
"Hbb-bt"	1.16604977120421	-2.57009619110146	4.53579912605571	3.24649067483434
"Hbb-bs"	1.87524047596433	-1.43366183250901	5.4544681546516	3.94864393593848
"Dnajc19-ps"	-4.64489819569827	-1.25861275632873	-1.4422497087067	0.242343593670289
"Trim6"	-0.00954449532667326	-1.67299078855139	-3.86449083459789	-0.0665926730264654
"Trim34a"	3.26045707507283	4.29449402391899	2.03826574218654	2.42199743430335
"Trim5"	1.05027714213347	3.19270521321013	-0.880401700881039	-0.281002842669889
"Trim12a"	4.29449402391899	4.85869058755226	2.52206084535216	3.13863165410593
"Gm15133"	-1.12835954327532	0.585489711136567	-4.64489819569827	-1.48236587675502
"Trim12c"	3.28843295319799	3.86034121830449	2.12397153641825	3.05579184772082
"Trim30a"	5.38444449251904	5.66046407174868	-1.77313514241351	-0.391227086471594
"Trim30d"	3.08884746207514	4.95440243406413	-1.98598545832248	-0.590833653142929
"Gm5900"	-4.22565862449779	0.124547610928876	-2.09121723054575	-0.0665926730264654
"Fam160a2"	5.37703493838407	5.27627324949373	5.02173076436526	5.45823943229985
"Cckbr"	2.14257723029627	1.26583264126978	-3.29020078716329	-4.20667141118947
"Prkcdbp"	5.94710633417414	6.03276771987833	2.76439802823754	2.70563883327892
"Smpd1"	6.24525518360747	6.15800580298423	5.38268753435068	4.8457721036706
"Apbb1"	4.69720626807896	6.13212929519742	4.8645777186779	6.17315830608349
"Trim3"	3.35438603644454	4.89288467636949	3.262478367784	3.70728859518005
"Arfip2"	4.83721876377394	5.79882727798535	5.62750805056172	5.80009331591514
"Timm10b"	3.12159756553928	3.86802766848178	3.33704637225417	3.55689788858875
"Dnhd1"	-0.880401700881039	2.18022608593402	1.22023515470627	1.35406676934968
"Rrp8"	4.40890327682377	5.69142436377448	5.24633612209841	5.28858921703041
"Ilk"	-3.8494605864885	0.417222465066826	-1.25861275632873	-0.281002842669889
"Taf10"	6.58256238601789	6.11774929858538	6.65480940576754	6.26552608862746
"Tpp1"	6.34282300257696	6.96226655959031	6.29397017931373	5.63593948381836
"Dchs1"	-0.585108552615409	-4.20667141118947	2.55192932643612	3.66824520176071
"Mrpl17"	6.54971785181164	6.90329234618032	7.14721165945921	7.32655507489502
"Gm8995"	-0.98544271512805	0.787565101194309	-4.22565862449779	-4.20667141118947
"Syt9"	-1.4422497087067	1.05027714213347	3.28618482312486	2.46185324873605
"Olfml1"	1.32116990482117	7.21916049647542	3.78150448168831	4.40214687537876
"Ppfibp2"	2.46185324873605	3.32064223097886	3.08231448442731	3.05104896640006
"Eif3f"	7.31259158649534	6.6392997047254	7.51090948277243	7.05040792299306
"Tub"	0.741906807445191	-4.20667141118947	0.905873203325059	0.944584369948241
"Ric3"	3.52047542048777	-0.391227086471594	1.75053748977102	0.866033441093526
"Lmo1"	0.805338409360357	0.688392507641896	-0.880401700881039	0.174659526115813
"Stk33"	4.83012359789748	2.38681921690566	1.608681585196	-0.174568376840294
"1700095J03Rik"	0.872838808277282	-0.17907685754786	-0.391227086471594	-2.83582819470414
"Rpl27a"	6.72611426144105	6.20566762818168	7.09241710939227	6.81222438360245
"St5"	8.30442650066191	8.26013961791764	8.47740592858101	8.23326852526512
"Akip1"	4.00921329630988	4.92613849757032	4.93238739417937	4.91128212671675
"BC051019"	1.28515326173113	1.30328195337789	-1.4422497087067	-0.667722076358055
"Ascl3"	-1.65400357524306	-0.391227086471594	1.11589899866684	-4.20667141118947
"Tmem9b"	6.48746134564288	6.70222665372276	5.76144754338357	5.07754022153508
"Nrip3"	0.837530649845473	-1.67299078855139	1.41237758622073	0.347950049438822
"Scube2"	-0.301560825413329	-4.20667141118947	-3.86449083459789	3.49073164843168
"Dennd5a"	4.38314384045508	5.75385358112821	4.95484876308647	5.93590253267533
"Tmem41b"	5.17258085283229	5.56970655659413	4.94184662410478	4.81815259492783
"Ipo7"	5.77964752322875	4.84544540640169	6.46221153646005	6.32595564708679
"AA474408"	-0.0310554764250203	-1.29962137342771	1.23826440621067	1.73169309850907
"Zfp143"	4.20133289378457	4.60257045296653	4.60868323172533	4.75214561429272
"Wee1"	4.45184908220245	3.92192000502603	5.62924752981256	5.81997728759818
"Swap70"	7.85223452332192	5.71879245573634	7.61137144297033	5.58773554385441
"Sbf2"	6.4355303674203	6.57869468718989	6.90448774627147	6.74703351061777
"Adm"	7.49613515161919	6.86041198029721	7.50972970947168	3.65765421286327
"Ampd3"	4.57283953355597	4.3706852689674	5.5261243950593	5.17628372439785
"Rnf141"	6.37215332993434	6.38310730049507	5.98360157072387	6.27590884503022
"Mrvi1"	3.44273482290697	2.14257723029627	-3.78988865061397	-4.20667141118947
