gene	pval	qval	mu0	k	t0
12621	Plxna1	0.961114077858562	1	13.5527909747977	0.00373828308768042	4.00001190825127
12622	Chchd6	0.959021937875649	1	115.239695019971	-0.0412951500002808	4.29480801885247
12623	Chst13	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12624	Wnt7a	0.630153600128257	1	2.59242545290179	-0.685662147371408	5.24672419576819
12625	Chchd4	0.877439694563303	1	74.4002169505771	-0.0382453856711651	6.33851504861454
12626	Tmem43	1	1	71.1096589735289	20.0191263826797	4.94500225088699
12627	Xpc	0.688314834379386	1	34.5646224260381	0.190886475118163	18.5171837261725
12628	Lsm3	1	1	123.919656234967	-31.5711272228731	4.0120947020933
12629	4930466I24Rik	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12630	9530026P05Rik	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12631	Suclg2	0.939032545289792	1	147.473134391312	0.0337684724629619	3.21638341118411
12632	Eogt	0.767308946105679	1	60.9427667940539	0.123692066846627	3.15888294537824
12633	Tmf1	0.931414156131381	1	5.89064348087038	-0.0555527476368681	3.9978227065107
12634	Uba3	1	1	51.1874815378217	-10.8820267210242	5.06161045798459
12635	Mitf	0.955102190236393	1	4.21319574575265	0.0237776575059173	4.0006082629442
12636	Foxp1	0.821743586416119	1	89.4767146135527	0.0673085990099542	45.749851543602
12637	Gxylt2	0.959568659795976	1	6.34408959755117	-0.0168854545476277	3.99699604715887
12638	Ppp4r2	0.941000260648009	1	41.0822540311437	-0.0127529033693825	4.01735429832747
12639	Chl1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12640	Trnt1	0.939997565780096	1	89.5224558148006	0.0164241306571814	5.38022977637931
12641	Grm7	0.702742169099213	1	0.93866734126556	-0.784574864956148	6.84367913504965
12642	Lmcd1	0.891513531722611	1	36.5099373610119	-0.0943985510655761	-26.6950616697968
12643	Thumpd3	0.653114758806033	1	66.8540231820531	-0.0498215773204846	2.90357808384922
12644	Cpne9	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12645	Tada3	0.84056530402491	1	12.876528034858	0.0345896582838382	4.00088797147143
12646	Arpc4	0.674831165867844	1	180.452242259599	0.0476419639015025	3.66478673856558
12647	Ttll3	0.613238213924264	1	489.255521703094	0.261493016471084	25.4771539566513
12648	Cidec	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12649	Il17re	0.634145670089684	1	175.976771503942	0.170072564629186	29.7708954847466
12650	Prrt3	0.66857761484502	1	1.7916817186531	-1.4021075427813	5.61588320886309
12651	Emc3	0.961243635936495	1	37.4405496992198	12.4482555976216	-32.6843580791841
12652	Tatdn2	0.934814062750629	1	15.1185670979873	0.0415315765276377	57.339908504743
12653	Gm26982	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12654	Ghrl	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12655	Atp2b2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12656	Slc6a11	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12657	Slc6a1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12658	Atg7	0.940818989990082	1	14.2674336891506	-0.0341856330570472	3.94568292144628
12659	Vgll4	0.741633662712724	1	3185.47570114273	-0.0773057697197115	-56.4787117595704
12660	Gm17733	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12661	Timp4	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12662	Rpl32	1	1	1345.3087790139	-175.40784191731	4.99904421870921
12663	Ift122	0.848168317059195	1	27.9077867502845	-0.0536859865148777	-34.0459945699236
12664	Tmcc1	0.650422728576323	1	121.170326122257	0.134520524122135	36.1339051861802
12665	Fam21	0.950514289248831	1	6.30709004629022	0.0339468819079764	3.99694505379439
12666	Zfand4	0.960865601557085	1	6.31920965628684	0.0124510802779952	3.99806993435088
12667	Alox5	0.950326543233504	1	1.75032420574796	0.0463341119908364	3.99933639757507
12668	Zfp422	1	1	40.9809905531461	-236.669775691841	3.00327686127085
12669	Rassf4	0.961240678548365	1	2.15637310892518	0.00107466138465212	3.99998163331795
12670	Zfp239	0.953131843564693	1	3.2746000115886	-0.0554463793987019	4.00724863101888
12671	Hnrnpf	1	1	295.756899175093	-50.7690354145215	3.02304765008523
12672	4933440N22Rik	0.944614754229794	1	13.8110187930058	0.0207135283301199	3.99655102290875
12673	Rasgef1a	0.681492445244966	1	1.1673132789162	0.949208737237597	1.9535196947008
12674	Ret	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12675	Bms1	0.946196225361805	1	8.16704462542976	-0.0292866347000134	3.9927031490203
12676	Zfp9	0.960996661020803	1	3.3739542593257	-0.00734865720290165	3.99971091682853
12677	Lrtm2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12678	Adipor2	0.75590907338864	1	19.3303869304888	0.873060353946436	-0.171192839643416
12679	Fbxl14	0.721142408318631	1	9.91950221032438	-0.329953045257267	10.5455619072258
12680	Wnk1	0.617879531654099	1	19.4115589083072	-0.150104080049035	2.78880053677494
12681	Bid	0.911463012783323	1	23.626996148863	-0.0350779028540366	4.05584625839206
12682	Tuba8	0.745259819437087	1	76.226137112881	0.144302692737193	33.2810436227324
12683	Gm15856	0.700192364849933	1	16.4677055982494	0.0670530788577029	49.7933041066014
12684	Slc6a12	1	1	1.13940515383036	-0.0212474060275354	3.99999888800167
12685	A2m	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12686	Mug-ps1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12687	Klrg1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12688	M6pr	1	1	147.703878113621	26.799377228734	3.96621671599493
12689	Phc1	0.850917554292424	1	77.4317020539329	0.108290092979137	39.150084376828
12690	Rimklb	1	1	23.5427248950106	-330.150466072724	3.99669745202533
12691	Mfap5	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12692	Aicda	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12693	Gm16556	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12694	Gdf3	0.680112808294589	1	1.18918252859503	0.966763223628577	2.01111734596583
12695	Nanog	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12696	Necap1	0.751042408906658	1	39.7437566624411	-0.58036865145227	9.31956260198292
12697	Clec4a4	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12698	Clec4a2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12699	Pex5	0.993632616580146	1	36.6577891042807	-0.0273036781500263	4.01802827931759
12700	Lpcat3	0.780902020031979	1	2338.82740498942	0.0408199645692108	95.0103157345565
12701	Emg1	0.961243635446227	1	124.114910261536	-41.2402990771032	8.31950473186254
12702	Phb2	1	1	241.279145147622	-47.6321158574132	4.02755489020542
12703	Grcc10	0.950585406606673	1	57.4818330634357	0.0103917096484191	3.93404682557782
12704	Eno2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12705	Lrrc23	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12706	Gpr162	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12707	Nop2	0.636651047486346	1	17.4945015437609	-1.02470200175231	7.59181183460078
12708	Gapdh	1	1	814.406037327107	-131.508159708106	2.21307190736013
12709	Mrpl51	0.96124363771144	1	148.009867295612	-4.28935072428142	17.3121977715526
12710	Tnfrsf1a	1	1	68.5877072854817	19.713485572363	3.94301781617273
12711	Cd9	1	1	365.495695066509	79.7190768930975	4.99832952407457
12712	Gm28809	0.957889088663248	1	2.82710314957011	-0.0338752124423268	4.00337550404829
12713	Vwf	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12714	Ano2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12715	Kcna1	0.960743376475454	1	3.73288928148001	0.0135637120441554	3.99844567545493
12716	Ndufa9	1	1	312.959530685606	-39.0045618448334	4.03083690248263
12717	Fgf23	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12718	Ccnd2	0.975123806135221	1	204.013797060014	-0.0339925101116596	3.87969255506067
12719	Parp11	0.961243646949194	1	20.720951541388	-11.1147664867723	11.3381852443353
12720	Gm26770	0.844393621290139	1	77.8772588733277	-0.0247549858272229	-74.6464140248144
12721	Rhno1	0.727874507595406	1	63.8727391093838	-0.0543187825346947	-11.0313440847471
12722	Nrip2	0.957508442513194	1	22.832250707476	0.0266753255730977	2.1001202033729
12723	Itfg2	0.63655636393976	1	11.3695188741811	0.674848118425753	1.0064963395942
12724	Clec2h	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12725	Klrb1b	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12726	BC035044	1	1	6.71508398621254	0.0334175401985547	74.7412444560518
12727	Clec2i	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12728	BC064078	1	1	91.9682019763805	103.64239398998	2.96412929895716
12729	Klrb1f	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12730	Cd69	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12731	Clec12a	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12732	Clec12b	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12733	Clec1b	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12734	Clec1a	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12735	Olr1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12736	Tmem52b	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12737	Klri2	1	1	0.813903124425812	0.113466906881443	-4.71782799774573
12738	Tas2r107	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12739	2700089E24Rik	0.782410325950924	1	36.0533244290836	0.359710132975829	-4.63625375348032
12740	Bcl2l14	0.840297202486842	1	78.1877709911984	-0.0954465856177798	-35.8097774903276
12741	Lrp6	0.947657379043706	1	40.2157809254091	-0.0258102508280629	3.89800912349771
12742	Dusp16	0.843842865859376	1	14.3211678276379	-0.0742122712271683	4.2461674549164
12743	Gpr19	0.93696071019593	1	10.5493276611704	0.0377109942564846	3.99507933918476
12744	1190002F15Rik	0.961243635360842	1	8.69907983261111	10.0767756034374	-2.44001466419678
12745	Gprc5a	1	1	32.205750528175	1300.7731076322	3.00062555769427
12746	Gprc5d	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12747	Emp1	0.796376598512625	1	77.9075074370886	-0.0897942216914327	-11.1689411798729
12748	E330021D16Rik	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12749	Gucy2c	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12750	H2afj	0.923634412753404	1	104.605738103364	0.02503894564239	1.5043607053403
12751	Wbp11	0.877015316044307	1	16.7727620051587	-0.0646861669836306	3.9478775537237
12752	BC049715	0.954943995470381	1	2.64693021483967	0.0349801223065905	3.99778528287734
12753	Erp27	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12754	Rerg	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12755	Mgst1	0.811416571776485	1	159.066474809345	0.0581802490317679	29.4110188357162
12756	Pik3c2g	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12757	Plcz1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12758	Pde3a	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12759	Slco1c1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12760	Slco1a4	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12761	Gm6614	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12762	Slco1a6	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12763	Iapp	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12764	Pyroxd1	0.661753421545495	1	79.5059183757912	0.0542090919239585	31.6696474560184
12765	Recql	0.736100535413957	1	58.1770479230411	-0.0487843255234306	-12.2008059852748
12766	Golt1b	1	1	76.5964833833018	-16.6128834347664	2.970139269343
12767	B230216G23Rik	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12768	Gys2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12769	Etnk1	0.976518138508181	1	161.392824890199	0.0158015958287645	3.92876041954014
12770	Casc1	0.856105613895301	1	43.9225981331013	0.0801475473038086	49.7427885563242
12771	Kras	0.984759458079245	1	149.447390360494	-0.0145147489600011	4.0122171856509
12772	Lmntd1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12773	Tuba3b	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12774	Asun	0.69014883387336	1	28.0713325549175	-141.5940298312	3.99749007105801
12775	Tm7sf3	0.961243636272014	1	65.6414020871768	104.164753335259	-8.25644746221368
12776	Med21	0.961243635360893	1	86.582523801645	1.26962734618511	-45.1014560227256
12777	Arntl2	0.737520090249011	1	1.23852703738446	0.917997176214485	1.66152082935914
12778	Rep15	1	1	1.14120826933553	-0.0352283577995677	3.99992542727839
12779	Gm15767	0.690042247166901	1	1.12259982526148	-0.911692614643075	6.18681589089323
12780	Gm6288	0.72599677719188	1	52.0873990979801	0.0811872944168279	42.3006379701589
12781	1700049E15Rik	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12782	Far2	0.954618088095336	1	35.7190857410753	0.0196270738216911	3.62434591505195
12783	Ergic2	0.789482279612054	1	117.354520756776	-0.0618467689826395	-4.44062669127182
12784	Gm17216	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12785	Tmtc1	0.666427022885993	1	1.39047217632322	1.16776983388563	2.49262355167608
12786	Rps4l	0.76595247589822	1	154.043278703312	0.0468233327030529	3.36218792022047
12787	Caprin2	0.947849739068053	1	3.84780868510367	-0.0418856210229101	4.00039174900824
12788	Gm7618	0.955538506397286	1	3.77176651600558	-0.0146389889398057	4.00006653028863
12789	Tarm1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12790	Prpf31	0.931448689105061	1	38.1977785317262	-0.019163190103467	3.98982679249919
12791	Tmc4	0.696407262746259	1	55.7187894438722	14.0352664779162	4.05272096794983
12792	Gm15929	0.752215622119725	1	23.6341091244485	1300.0160724024	4.00063807311899
12793	Rps9	1	1	1093.41145131771	-156.311920537691	4.00076009428471
12794	Pira2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12795	Lair1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12796	9430041J12Rik	1	1	6.39912764096454	-0.0405055644601927	-52.3859399896278
12797	Rdh13	0.958482750027582	1	8.68712713188273	0.0226220722754979	3.99879800447036
12798	Tnnt1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12799	Syt5	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12800	Suv420h2	0.832952627399754	1	56.2467854341181	0.0470437289976774	28.7413278236542
12801	Tmem190	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12802	Rpl28	1	1	200.11432661877	-44.4614834717378	4.0241571644259
12803	Isoc2b	0.912584258289119	1	12.6641665686283	0.0477953051995265	3.88191493814171
12804	Nat14	0.851954479615041	1	25.5494187810529	-0.0703845369533378	-25.2306295127538
12805	Sbk2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12806	Zfp865	0.955025524619293	1	6.17419490855536	0.0415493373538981	3.96204701836682
12807	4632433K11Rik	0.665884737456342	1	1.4665646122122	1.83185403549136	1.72909885204444
12808	Zfp787	0.761572796524379	1	17.9655184303479	-0.11290710553396	4.271824757343
12809	Zfp444	0.719346978974078	1	30.8784516669741	-0.104979493156823	6.91085958657036
12810	Gm6792	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12811	Zfp667	0.742917614742873	1	80.7892968990267	0.149258151214357	20.3390469790746
12812	Zfp78	0.703648040815143	1	14.4554956208346	0.0595354349383259	51.2026251819026
12813	Zfp28	0.961237590610858	1	1.84246769568227	0.00130267872118949	4.00001187018532
12814	Aurkc	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12815	Zfp954	0.996589514302855	1	33.5355472706171	-0.0210720010796334	4.00963784902628
12816	Zfp773	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12817	Zfp418	0.667386273904784	1	0.933509840287295	0.13999384016772	-0.715534086145251
12818	Zfp772	0.76427274860702	1	19.4134094352973	-0.100636749117273	3.92751645515669
12819	Zscan4c	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12820	Zfp551	0.951480628175739	1	5.63647260768137	-0.0528541339728943	4.08905524084899
12821	Zfp110	0.654975549384737	1	9.67045710686475	0.499103233397899	0.973844592098817
12822	Rps5	1	1	846.633159414455	-198.381266168367	4.00577706936225
12823	Slc27a5	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12824	Zbtb45	0.638941885886656	1	13.0219971159972	0.0793856178418426	3.98488220072949
12825	Trim28	0.631205194900457	1	181.886233974845	-0.0634660903870008	5.44841948996156
12826	Mzf1	1	1	6.14995119213717	-0.0322808688590816	-66.1907519020665
12827	Cabp5	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12828	Bsph2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12829	Sult2a1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12830	Vmn1r90	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12831	Crxos	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12832	Sepw1	0.961243635370858	1	137.434634543043	27.6466558718838	-7.04719722272633
12833	Zfp541	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12834	Napa	1	1	113.056646950991	27.4215332098795	3.96463655716816
12835	Kptn	0.949706051196458	1	27.6035492217593	-0.0269355993772523	4.74277651570151
12836	Dhx34	0.95941450897455	1	4.25554147832542	-0.0207504709468361	3.99915562372214
12837	C5ar2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12838	C5ar1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12839	Inafm1	0.600353942756114	1	20.8285810133431	-0.0632604247789203	3.89374774686312
12840	Zc3h4	0.828368063761895	1	57.7242402387427	-0.0884455099356944	-33.9425764262512
12841	Tmem160	0.847498748372016	1	69.565395735925	0.0229182314884635	3.77007525918641
12842	Arhgap35	0.793358866543533	1	87.6060968502881	0.057738150236603	50.484053192707
12843	Ceacam15	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12844	Ceacam9	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12845	Slc1a5	0.662387609832612	1	8.82270675052839	0.469116496377831	2.10271992952196
12846	Strn4	0.612267630784235	1	391.719936958231	0.0922965931838759	32.8856255106214
12847	9330104G04Rik	0.696305054490404	1	0.907908891890495	0.765161322950129	1.03276159150607
12848	Calm3	0.709547244436864	1	210.337718502579	-0.0486643288439192	5.34843713587529
12849	Pnmal2	0.958605533161969	1	4.69396538420419	0.0178627419258729	3.99896749309373
12850	Ccdc8	0.618404584174142	1	24.1891313735123	1.03693553719521	0.466678250579648
12851	Ppp5c	0.785304332939918	1	21.8306480753261	0.541177507926272	-0.886415833669147
12852	Psg16	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12853	Ceacam11	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12854	Ceacam12	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12855	Igfl3	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12856	Mill1	1	1	10.4148122886667	0.0494490214231667	60.1386044958505
12857	Psg18	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12858	Psg28	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12859	Psg26	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12860	Psg25	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12861	Psg27	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12862	Psg23	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12863	Psg21	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12864	Psg20	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12865	Psg22	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12866	Psg17	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12867	Ccdc61	0.914530348375645	1	7.74853171990497	-0.0707314083208623	4.10675933519418
12868	Irf2bp1	0.661137784867562	1	29.2492603176368	-0.507209012302879	9.32243123534636
12869	Foxa3	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12870	Dmwd	0.939445893480485	1	21.9004655866785	-0.0361924974062005	-18.7470405083395
12871	Rtn2	0.863321315986514	1	24.7383047950251	-0.0611405482933008	-29.9713081374641
12872	Ercc2	0.953456900426443	1	3.53546938435106	-0.043614323050026	4.00068548080973
12873	Gm26852	0.616693772937159	1	1.01545755560022	-1.33344828461736	6.95705674000641
12874	Ckm	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12875	A930016O22Rik	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12876	Exoc3l2	0.662748459535146	1	1.43971592260008	1.23862025297644	2.6121874616296
12877	Bloc1s3	0.943534292799437	1	27.7164030497256	-0.0244458064436699	4.17941525772794
12878	Trappc6a	0.844896684667146	1	55.7147606849412	-0.0390405706477444	5.02778691942057
12879	Gemin7	0.843004447961674	1	121.146856347934	-0.0285779173661348	3.37724009216656
12880	Apoc2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12881	Apoc4	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12882	Gm20512	0.693603228217573	1	18.3686311628233	-0.0640477220529394	4.0451959750193
12883	Cblc	0.854153877467357	1	76.6904956137405	0.104869814286284	33.656651205994
12884	Ceacam16	1	1	0.807470865218542	-0.110711390466524	13.2384165764475
12885	Ceacam19	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12886	Igsf23	1	1	6.71508398621254	0.0334175401985547	74.7412444560518
12887	Ceacam20	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12888	Zfp180	0.725409075343028	1	8.12232184269738	1.09418510520791	1.49182481384697
12889	Zfp112	0.742777496109828	1	2.45191019639697	1.21245670296746	1.86891047405154
12890	Zfp235	0.811614092894402	1	4.30494931367149	-0.955104124413962	6.29805955149998
12891	Zfp111	0.960953122766843	1	8.28551624579134	-0.00869903735567801	4.00249279301068
12892	Zfp109	0.961241408696123	1	2.31421023127344	0.00103216943171692	3.99994739567155
12893	Zfp108	0.777889059921802	1	1.50335119597742	0.961907993660788	1.65134416583175
12894	Zfp94	0.958098996535381	1	3.85412594525107	0.0264748628958355	3.99721042917546
12895	Kcnn4	0.676538079159829	1	1.27566693069694	1.63830803133138	1.84204828083779
12896	Irgc1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12897	Plaur	0.702058797705478	1	0.735397302112658	0.652719519657948	-0.2079080663102
12898	Pinlyp	0.960827842659028	1	10.0746622460707	0.00764503643179928	3.99828399787561
12899	Cd177	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12900	Ceacam10	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12901	Gm5893	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12902	Rps19	1	1	695.14653192227	-111.558321540581	5.01350988902601
12903	Cd79a	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12904	Arhgef1	0.865396179624908	1	77.3914274907556	0.109978945951336	35.0023148108984
12905	Rabac1	0.756164390605062	1	177.63606820029	48.3285296691504	3.98942574834372
12906	Grik5	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12907	Zfp574	0.612061290671502	1	151.090292501572	0.23968582984641	21.9378095255475
12908	Erf	0.957472619587951	1	4.43224518946355	-0.0200014490060054	4.00010467379454
12909	Cic	0.884598941235454	1	3.81699403348831	-0.07449403796939	4.00430837796534
12910	Pafah1b3	0.842282602518407	1	115.553157816079	-32.1971291319747	4.05389821840078
12911	Cnfn	0.698298204595988	1	0.865601841317449	0.737254541387442	0.807213325348755
12912	4732471J01Rik	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12913	Ceacam1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12914	Atp5sl	0.791167931360467	1	9.17809541350217	1.03860756174627	0.192680229336594
12915	Exosc5	0.943704210422394	1	62.5820365418767	-0.0157726258054013	4.37060586525
12916	Ccdc97	0.942343980051039	1	10.4124903805035	-0.0583092102494738	3.95081546876807
12917	Cyp2s1	0.942911910679065	1	4.96564590692303	-0.0798961367770902	4.00599733826911
12918	Gm26707	0.656683220919041	1	1.97528970223438	16.2828489749058	2.05815197598988
12919	Cyp2b10	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12920	Cyp2a4	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12921	Nlrp4a	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12922	Cyp2b19	0.961220730260155	1	1.48725088430761	0.00161391377787997	3.99999998664225
12923	Cyp2g1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12924	Itpkc	0.789069947097856	1	2.59809506353933	1.10034443845573	1.73432486978534
12925	Adck4	0.769392990696783	1	39.8822185261266	-0.0834761940358445	1.36897548901457
12926	Gm15567	0.658142232696707	1	15.0732531361768	-0.10454735644571	3.64634445184275
12927	Pld3	1	1	18.3154157066443	19.4869826210844	4.0705944027241
12928	Akt2	0.901827361902704	1	66.0257415527829	0.0349652113283314	6.15256425595771
12929	Zfp60	0.96123256769712	1	36.937004055293	0.000750218306113874	3.99996599255563
12930	Zfp626	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12931	Zfp607	0.632553021642134	1	4.40349464207655	16.6168142648867	1.0634844762524
12932	Zfp780b	0.915265760290888	1	1.82595468300176	0.0611168531646052	4.00003926974475
12933	9530053A07Rik	0.815373909940941	1	2.29048036456993	-0.231517446782692	4.70510542524888
12934	Fbl	0.961243642912684	1	52.839724661391	-5.27108007741596	34.4134375416049
12935	Eid2	0.914489974506132	1	40.5384215322187	0.0281263830137648	3.49289750133253
12936	Supt5	0.849314399518911	1	10.1448719048064	1.82206912875807	0.563884833881723
12937	Rps16	1	1	492.924218982748	-110.824231965403	4.00930102751126
12938	Plekhg2	0.813901624501005	1	3.12306195698029	0.215721389839729	1.83329481649763
12939	Med29	0.934651400587113	1	36.7007285724447	0.0149049833394306	3.99023692911311
12940	Paf1	0.957786509271014	1	20.5214155348327	0.0156978082235779	3.98606931539503
12941	Lrfn1	0.947855646904576	1	3.35418420569705	0.0542775021105565	3.99616860159541
12942	Ifnl3	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12943	Sycn	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12944	Nccrp1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12945	Fbxo27	0.636914569373686	1	8.61596278874938	-0.851576973144575	5.96878217523719
12946	Fbxo17	0.958374391906941	1	5.99162410581738	-0.0258577400724908	4.00511081512678
12947	Rinl	0.680829907503138	1	1.14564505159599	0.828785835048273	1.58328344113146
12948	Ech1	1	1	107.138335239629	22.4339440552133	3.91401397516821
12949	Lgals4	0.958054522033934	1	2.06882587320356	0.0258578573957229	3.99977736115049
12950	Lgals7	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12951	Actn4	0.754338786995346	1	221.24570837192	-0.215380146193604	-16.342153712234
12952	Eif3k	1	1	118.789871598807	-54.970487371374	5.03102524183166
12953	Rasgrp4	0.796535520031782	1	3.87606414297479	-0.363808512585993	8.89376979034649
12954	Fam98c	0.673196937291769	1	11.4368527737473	-0.397467695612299	7.05917107869216
12955	Yif1b	0.892696977889322	1	126.268057319797	-0.0371642045729283	4.00293773441432
12956	Spint2	1	1	671.791164949045	118.537053565276	4.00032293288594
12957	Zfp30	0.960650513002742	1	9.57364590378488	-0.00822663118174785	4.00077324236622
12958	Zfp790	0.960465406221307	1	7.39469129789985	-0.0139199089919838	4.00423750889425
12959	Zfp14	0.614722549127329	1	7.93061240296007	-0.390369961812935	8.6918024063055
