	C1	C2	C3	RA1	RA2	RA3	low
CHST1	1.87573380149596	1.57558705527592	3.20526028677923	1.84466150472015	1.52567499714602	1.58572066645096	1.08126202864022
NANOS3	2.26488127701601	1.62592161785042	2.56490870463359	2.32489360874284	1.70578929451543	1.58572066645096	1.07986687095433
Z83851.1	1.46562049846708	2.75424297211343	2.33539036505547	1.18695069651386	0.59048943149272	1.46562049846708	1.07894371392293
RAB27A	2.44490749702685	2.32489360874284	1.65634341440376	3.46500246615261	2.37473155853137	2.07544846716654	1.07831546709221
C21orf119	2.44490749702685	2.32489360874284	1.65634341440376	1.58572066645096	2.10483632366035	1.86598896074442	1.07831546709221
RP11-553L6.5	2.14484432471905	1.93574640570065	2.26488127701601	2.20486496096507	2.62490509841616	2.9848352117936	1.07773277663945
NTNG1	1.93574640570065	2.32489360874284	2.0848189935069	0.0749680687243564	0.082684049920509	0.047367721910951	1.0766589311298
EPHA8	2.80487960721172	1.93574640570065	1.72591535146682	0.486988848897408	0.473616952467551	0.57829910301728	1.07606350656311
MORF4L2-AS1	1.25646308812664	2.32489360874284	3.20526028677923	1.76581381655059	1.92599381085735	1.75569356743829	1.07565816788191
CABP1	1.87573380149596	1.81571635446817	2.73496273860812	1.65634341440376	1.70578929451543	1.24697876599835	1.07317170803175
WBP2NL	1.82583267919495	2.44490749702685	2.0848189935069	2.32489360874284	2.10483632366035	1.58572066645096	1.07275219203788
REPS2	2.36485691583767	2.56490870463359	1.52567499714602	1.11591583103055	1.58572066645096	1.58572066645096	1.07003601364915
SNHG9	2.01543559243054	2.26488127701601	2.02478854784886	1.42701820150404	1.58572066645096	1.70578929451543	1.06943278658696
AMPD3	1.64575848574071	1.81571635446817	3.08514382387001	1.96475251667323	2.89471190377944	2.45418647241381	1.06820974340473
CACNA1C-AS1	2.3147184499709	2.01543559243054	1.97534506993459	2.32489360874284	1.9859947307368	1.97534506993459	1.06801103312108
HEG1	2.56490870463359	2.44490749702685	1.46562049846708	0.784215036228994	0.723869050210676	0.397790383700217	1.06673298129151
FAM218A	1.70578929451543	2.50490957162116	2.14484432471905	1.96475251667323	2.49521897538573	1.92599381085735	1.06535697067558
SARDH	2.6848989371608	1.39582762567272	2.44490749702685	2.62490509841616	3.34507067601396	3.50508483726103	1.06525615226507
IL27RA	2.36485691583767	2.07544846716654	1.86598896074442	1.84466150472015	2.41525946763331	1.58572066645096	1.06503881956437
AC084082.3	2.62490509841616	1.86598896074442	1.86598896074442	1.90471036911882	0.661214400536246	1.92599381085735	1.0640487221555
TOPORS-AS1	1.87573380149596	2.81424511860807	1.72591535146682	0.844503676238798	1.30699868718118	1.34548020523597	1.06252159984944
ZNF98	2.20486496096507	2.14484432471905	1.92599381085735	1.84466150472015	2.04599206411914	2.26488127701601	1.06238876847906
RP11-572P18.1	2.6848989371608	2.62490509841616	1.28539143417813	1.30699868718118	1.12691317457364	1.18695069651386	1.05978027066092
NACC2	2.07544846716654	1.81571635446817	2.39416442103054	3.01468419337496	2.6643784139837	2.69423804505633	1.05782806380591
MACROD2	2.3147184499709	1.62592161785042	2.39416442103054	1.96475251667323	1.75569356743829	2.14484432471905	1.05720555538383
ZNF582-AS1	2.01543559243054	1.86598896074442	2.39416442103054	1.58572066645096	1.39582762567272	2.07544846716654	1.05685145484471
ZNF849P	2.50490957162116	1.57558705527592	2.26488127701601	2.08012845382048	1.86598896074442	2.02478854784886	1.05336113970942
RP11-146F11.1	2.07544846716654	1.75569356743829	2.44490749702685	1.58572066645096	1.81084152889585	1.58572066645096	1.05174801883251
QPCT	1.87573380149596	2.44490749702685	1.92599381085735	2.02478854784886	2.96437098243284	3.33476200582177	1.04761268281872
LINC00672	2.07544846716654	2.56490870463359	1.65634341440376	1.24697876599835	1.70578929451543	2.26488127701601	1.04677746934495
USP2-AS1	2.80487960721172	2.14484432471905	1.46562049846708	0.651264711254521	0.203792909992673	0.0899090130439528	1.04677445782489
RP11-290D2.6	1.87573380149596	2.07544846716654	2.26488127701601	1.36701153457177	4.32455796237769	2.9848352117936	1.04677121253337
FZD8	2.20486496096507	2.01543559243054	1.97534506993459	1.05580552698656	0.784215036228994	0.723869050210676	1.04462889207328
GFRA1	2.20486496096507	2.01543559243054	1.97534506993459	9.94916342527068	8.13605949533732	10.6969951369736	1.04462889207328
RNU5A-1	2.36485691583767	2.14484432471905	1.72591535146682	0.995674114107001	1.64575848574071	1.75569356743829	1.04332918144541
LRRC37A15P	2.26488127701601	2.32489360874284	1.65634341440376	1.76581381655059	1.9859947307368	2.56490870463359	1.04153398229522
TRIP6	2.50490957162116	2.01543559243054	1.72591535146682	1.58572066645096	1.30699868718118	1.40555602074844	1.04107063678206
AC016773.1	2.62490509841616	2.07544846716654	1.59632887353456	2.95469899817779	2.49521897538573	2.39416442103054	1.04014875967874
LHFP	2.62490509841616	2.07544846716654	1.59632887353456	0.486988848897408	0.177023418598859	0.914858917414016	1.04014875967874
C12orf79	2.14484432471905	2.44490749702685	1.65634341440376	1.58572066645096	2.04599206411914	1.64575848574071	1.03955154762707
LRRFIP1P1	2.01543559243054	1.75569356743829	2.44490749702685	3.01468419337496	3.11476428369412	2.20486496096507	1.03763754178503
RP11-15N24.4	1.87573380149596	2.20486496096507	2.0848189935069	1.24697876599835	0.844503676238798	0.854621701571836	1.03602251043105
RP11-214K3.20	1.93574640570065	2.07544846716654	2.14484432471905	2.69423804505633	2.32489360874284	2.14484432471905	1.03572867101933
RP11-251G23.5	2.14484432471905	2.14484432471905	1.86598896074442	1.96475251667323	2.20486496096507	1.34548020523597	1.03389544309403
RAB11B-AS1	2.14484432471905	2.07544846716654	1.92599381085735	1.96475251667323	2.6643784139837	2.39416442103054	1.03329970560659
PAXIP1-AS2	2.73496273860812	1.81571635446817	1.72591535146682	2.26488127701601	1.70578929451543	1.64575848574071	1.03314057769503
EFCAB13	2.01543559243054	2.56490870463359	1.65634341440376	1.90471036911882	2.26488127701601	2.62490509841616	1.03266699229747
RP3-412A9.16	2.07544846716654	1.81571635446817	2.26488127701601	0.995674114107001	1.64575848574071	1.52567499714602	1.0311324616955
AC087294.2	2.01543559243054	1.69566487267227	2.49521897538573	1.58572066645096	1.12691317457364	1.46562049846708	1.03070305858686
AC073415.2	2.44490749702685	1.93574640570065	1.79526070575631	2.14484432471905	1.24697876599835	1.52567499714602	1.02895440369486
ZNF503-AS2	2.20486496096507	2.14484432471905	1.79526070575631	1.36701153457177	1.24697876599835	1.58572066645096	1.02858553471531
AC012146.7	2.20486496096507	2.38490225804139	1.59632887353456	1.84466150472015	1.39582762567272	1.75569356743829	1.02312611470245
NFKB2	2.50490957162116	1.69566487267227	1.97534506993459	3.5252935268545	3.28510333421196	2.62490509841616	1.02290476232563
USP51	2.56490870463359	1.69566487267227	1.92599381085735	1.70578929451543	2.49521897538573	1.86598896074442	1.0221205365659
SSTR2	2.3147184499709	2.01543559243054	1.79526070575631	1.05580552698656	1.86598896074442	2.39416442103054	1.02204058924944
CD101	2.62490509841616	1.57558705527592	2.02478854784886	1.84466150472015	1.39582762567272	0.984668247911376	1.02197532868277
RP11-498E2.7	2.14484432471905	2.01543559243054	1.92599381085735	1.65634341440376	0.914858917414016	1.24697876599835	1.01918922855911
AP1S3	2.6848989371608	1.93574640570065	1.59632887353456	1.24697876599835	0.59048943149272	0.723869050210676	1.01750521736115
EPS8	2.01543559243054	1.81571635446817	2.26488127701601	2.14484432471905	1.58572066645096	1.58572066645096	1.01702198464802
AP006621.5	1.75569356743829	2.32489360874284	2.02478854784886	2.76424060778226	1.81084152889585	2.51953158240214	1.01565900470898
UACA	2.36485691583767	1.57558705527592	2.20486496096507	1.96475251667323	1.75569356743829	2.69423804505633	1.01277755511147
RP11-380G5.2	1.87573380149596	1.86598896074442	2.33539036505547	1.58572066645096	1.70578929451543	0.984668247911376	1.01035308999951
RP11-422P24.11	1.51553631170324	2.44490749702685	2.20486496096507	1.11591583103055	1.86598896074442	1.28539143417813	1.0100995333873
RPL13P12	2.50490957162116	1.81571635446817	1.79526070575631	1.58572066645096	2.04599206411914	1.46562049846708	1.00983024505299
SNORD113-4	1.58572066645096	1.86598896074442	2.73496273860812	0.904746356797771	1.39582762567272	1.24697876599835	1.00553342785173
IRF9	2.07544846716654	1.81571635446817	2.14484432471905	4.01463074376263	4.63434421353539	4.67439739057946	1.00494496554157
CACNG8	2.07544846716654	1.86598896074442	2.0848189935069	3.75517600334337	3.11476428369412	2.14484432471905	1.004428564807
RP11-541N10.3	2.01543559243054	2.14484432471905	1.86598896074442	2.41525946763331	1.46562049846708	1.52567499714602	1.00396835658037
ARMC2	2.07544846716654	2.01543559243054	1.92599381085735	1.84466150472015	1.86598896074442	2.07544846716654	1.00337261909293
PIP5KL1	2.01543559243054	2.07544846716654	1.92599381085735	1.84466150472015	2.32489360874284	1.86598896074442	1.00337261909293
SNAI3-AS1	1.75569356743829	2.26488127701601	2.02478854784886	3.26522707591907	2.83472278953553	4.25446169672153	1.00308258139777
RP11-122C9.1	2.56490870463359	1.81571635446817	1.72591535146682	1.18695069651386	1.58572066645096	1.75569356743829	1.00226934360102
IQCK	2.56490870463359	1.81571635446817	1.72591535146682	1.70578929451543	1.58572066645096	2.07544846716654	1.00226934360102
RP11-333E1.1	2.50490957162116	1.93574640570065	1.65634341440376	2.41525946763331	1.52567499714602	1.81571635446817	1.00188343589788
SNORA54	1.70578929451543	2.07544846716654	2.26488127701601	1.84466150472015	6.64285434317799	2.07544846716654	1.00109932957651
C4orf50	2.3147184499709	2.26488127701601	1.52567499714602	3.5753065420056	1.75569356743829	3.10977651822013	0.99990660618567
AC144652.1	2.56490870463359	2.62490509841616	1.18695069651386	1.70578929451543	3.11476428369412	2.45418647241381	0.999477583068482
GCNT1	2.62490509841616	2.07544846716654	1.46562049846708	1.05580552698656	1.12691317457364	0.486988848897408	0.999066653757446
CTD-3184A7.4	1.70578929451543	2.50490957162116	1.86598896074442	1.90471036911882	2.62490509841616	1.40555602074844	0.998379474719009
AC009506.1	2.20486496096507	1.93574640570065	1.86598896074442	2.41525946763331	2.72528110010632	2.9848352117936	0.99784023793523
TMEM150C	1.58572066645096	2.14484432471905	2.33539036505547	1.65634341440376	2.04599206411914	1.97534506993459	0.996558437689775
CD44	2.20486496096507	2.07544846716654	1.72591535146682	0.723869050210676	0.397790383700217	0.784215036228994	0.993825039449002
GFPT2	1.87573380149596	2.07544846716654	2.02478854784886	2.95469899817779	3.65520474223534	3.1647751447871	0.992883154275517
RP11-53B2.2	2.01543559243054	2.26488127701601	1.72591535146682	2.14484432471905	2.56490870463359	2.14484432471905	0.992629605149168
RP11-746P2.3	1.38574790950074	2.32489360874284	2.44490749702685	1.58572066645096	2.83472278953553	1.46562049846708	0.992536470189298
ACTL10	2.50490957162116	2.14484432471905	1.46562049846708	0.944736924155431	1.39582762567272	1.18695069651386	0.992381015992418
ZNF365	2.01543559243054	2.44490749702685	1.59632887353456	0.397790383700217	0.59048943149272	0.57829910301728	0.991876488564149
F8A1	2.3147184499709	1.62592161785042	2.0848189935069	1.24697876599835	1.30699868718118	2.14484432471905	0.990672188298636
CCDC17	2.01543559243054	2.01543559243054	1.92599381085735	2.26488127701601	2.49521897538573	2.02478854784886	0.989262142045453
SNORD12C	1.70578929451543	2.07544846716654	2.20486496096507	1.36701153457177	1.46562049846708	1.70578929451543	0.988184286828863
PCDHGB8P	1.87573380149596	1.93574640570065	2.14484432471905	3.18513551092433	3.87004382058732	2.20486496096507	0.987072667280526
C7orf31	2.44490749702685	2.26488127701601	1.40555602074844	3.18513551092433	1.81084152889585	1.81571635446817	0.986785421755066
KCNJ11	1.93574640570065	1.81571635446817	2.20486496096507	1.52567499714602	1.24697876599835	2.14484432471905	0.984706369848947
FHIT	1.64575848574071	2.07544846716654	2.26488127701601	0.944736924155431	0.723869050210676	1.81571635446817	0.983870391553246
CNKSR1	1.82583267919495	2.26488127701601	1.86598896074442	1.96475251667323	1.58572066645096	1.11591583103055	0.982643480105168
GLP1R	1.75569356743829	2.44490749702685	1.79526070575631	0.486988848897408	0.844503676238798	0.57829910301728	0.982004770557101
TAP2	1.82583267919495	2.44490749702685	1.72591535146682	2.51486990902725	2.32489360874284	1.52567499714602	0.981898717317025
KCNT1	1.87573380149596	2.56490870463359	1.59632887353456	3.26522707591907	2.6643784139837	2.69423804505633	0.980373493056876
ZNF563	2.26488127701601	1.62592161785042	2.0848189935069	2.02478854784886	2.04599206411914	2.07544846716654	0.980205089998486
CRYGS	1.82583267919495	2.07544846716654	2.02478854784886	2.62490509841616	2.10483632366035	1.64575848574071	0.979916308337706
RASA4	1.70578929451543	2.50490957162116	1.79526070575631	2.76424060778226	3.81513141271055	2.69423804505633	0.979797112933998
B3GNT4	1.58572066645096	2.01543559243054	2.39416442103054	1.05580552698656	1.58572066645096	2.02478854784886	0.978584189329986
MIR214	1.75569356743829	2.14484432471905	2.02478854784886	2.95469899817779	4.96416863712972	3.5753065420056	0.976895085243836
ARHGEF37	2.14484432471905	1.75569356743829	2.02478854784886	1.24697876599835	1.39582762567272	2.20486496096507	0.976895085243836
PCDHGA3	2.01543559243054	1.51553631170324	2.49521897538573	4.69429596434565	2.56490870463359	2.51953158240214	0.976695509208189
RP5-1160K1.3	1.70578929451543	2.20486496096507	2.02478854784886	1.76581381655059	1.05580552698656	0.984668247911376	0.976300334191123
CRYGD	2.36485691583767	2.01543559243054	1.59632887353456	4.07458929453817	4.19450474776772	5.61866543357121	0.975867493549738
ZNF806	2.07544846716654	1.75569356743829	2.0848189935069	2.02478854784886	1.64575848574071	1.58572066645096	0.975128769060722
WDR86-AS1	2.01543559243054	2.01543559243054	1.86598896074442	2.08012845382048	2.32489360874284	2.45418647241381	0.97404127006671
RP11-527L4.2	1.93574640570065	2.26488127701601	1.72591535146682	0.723869050210676	1.30699868718118	1.52567499714602	0.973229033097738
TNFRSF1A	2.6848989371608	2.07544846716654	1.35620314116122	3.84507404893195	3.24436243538752	2.45418647241381	0.972621395418744
SPSB1	2.44490749702685	1.93574640570065	1.59632887353456	1.96475251667323	1.30699868718118	2.02478854784886	0.972475916512719
FAM27E3	2.44490749702685	1.93574640570065	1.59632887353456	1.76581381655059	1.92599381085735	2.20486496096507	0.972475916512719
AC091729.9	1.64575848574071	2.26488127701601	2.02478854784886	1.90471036911882	2.56490870463359	1.28539143417813	0.971986438915506
SEPT4	1.82583267919495	1.81571635446817	2.26488127701601	1.90471036911882	1.52567499714602	2.32489360874284	0.969509612018885
IL10RB	1.64575848574071	2.44490749702685	1.86598896074442	3.01468419337496	3.28510333421196	3.33476200582177	0.969490989859848
SNORD114-21	2.14484432471905	1.46074258072719	2.39416442103054	0.995674114107001	1.70578929451543	1.97534506993459	0.969032378196143
RP11-214N9.1	1.70578929451543	1.93574640570065	2.26488127701601	2.20486496096507	1.86598896074442	2.32489360874284	0.967588280477599
CTD-2622I13.3	1.38574790950074	2.20486496096507	2.44490749702685	2.62490509841616	2.49521897538573	2.32489360874284	0.967045004130446
TMEM182	2.50490957162116	1.86598896074442	1.59632887353456	1.84466150472015	1.18695069651386	1.34548020523597	0.966485625957135
FAM27A	1.87573380149596	1.75569356743829	2.26488127701601	1.18695069651386	0.995674114107001	1.52567499714602	0.966310530296704
SLC18A1	1.3265187257976	2.69423804505633	2.0848189935069	2.32489360874284	2.77473152434841	2.39416442103054	0.965814832507772
HSPD1P11	1.75569356743829	1.81571635446817	2.33539036505547	2.62490509841616	3.34507067601396	1.86598896074442	0.965414543415367
AC021188.4	1.51553631170324	2.62490509841616	1.86598896074442	1.05580552698656	1.46562049846708	1.28539143417813	0.964011378091541
TRIM7	2.01543559243054	1.81571635446817	2.02478854784886	0.320181213226118	0.723869050210676	1.05580552698656	0.963133926390167
RP11-65L3.2	1.75569356743829	2.01543559243054	2.0848189935069	1.58572066645096	1.9859947307368	1.52567499714602	0.961018292013241
MIR3676	2.62490509841616	1.69566487267227	1.65634341440376	1.05580552698656	1.30699868718118	3.10977651822013	0.960706051052322
STARD8	2.07544846716654	1.69566487267227	2.0848189935069	3.39473407696022	2.83472278953553	2.62490509841616	0.958398770121715
SLC31A2	1.93574640570065	2.69423804505633	1.40555602074844	2.32489360874284	2.32489360874284	2.83472278953553	0.957969414209811
CTD-2619J13.9	1.75569356743829	2.32489360874284	1.79526070575631	2.02478854784886	2.14484432471905	1.58572066645096	0.957799709071313
RP11-127B20.3	1.93574640570065	1.86598896074442	2.02478854784886	1.96475251667323	2.37473155853137	2.02478854784886	0.956867222425021
LACE1	1.82583267919495	2.62490509841616	1.52567499714602	2.02478854784886	1.46562049846708	2.20486496096507	0.956755831452888
AC092295.7	1.82583267919495	2.14484432471905	1.86598896074442	2.41525946763331	2.77473152434841	3.10977651822013	0.956455983951233
C1RL-AS1	1.87573380149596	2.07544846716654	1.86598896074442	4.01463074376263	4.38451190402074	3.5753065420056	0.953606220422864
C17orf103	1.93574640570065	2.26488127701601	1.65634341440376	2.41525946763331	2.32489360874284	2.51953158240214	0.953442404264986
THSD4	1.46562049846708	2.50490957162116	1.97534506993459	21.2291348519404	19.3268234815242	18.08566414569	0.952791602122465
ZNF208	1.58572066645096	2.01543559243054	2.26488127701601	1.52567499714602	1.34548020523597	2.51953158240214	0.951888587219582
RP11-218F10.3	2.07544846716654	1.62592161785042	2.14484432471905	0.57829910301728	1.39582762567272	0.397790383700217	0.951851253199225
CTC-338M12.4	1.46562049846708	2.01543559243054	2.44490749702685	3.5252935268545	2.26488127701601	2.51953158240214	0.950794382642859
FBXL8	1.87573380149596	1.24697876599835	3.08514382387001	1.84466150472015	2.56490870463359	2.45418647241381	0.950409914960233
SWSAP1	1.64575848574071	1.93574640570065	2.26488127701601	1.58572066645096	2.04599206411914	1.40555602074844	0.950359342454336
CTD-2651B20.7	2.9848352117936	1.93574640570065	1.24697876599835	2.26488127701601	4.19450474776772	1.28539143417813	0.949659382232016
IGIP	2.14484432471905	1.86598896074442	1.79526070575631	1.36701153457177	1.46562049846708	2.07544846716654	0.948335585352446
UFSP1	2.3147184499709	1.86598896074442	1.65634341440376	1.30699868718118	1.18695069651386	1.86598896074442	0.946259665173653
PPAPDC3	2.3147184499709	1.86598896074442	1.65634341440376	1.46562049846708	1.9859947307368	1.81571635446817	0.946259665173653
MIR4712	1.58572066645096	1.75569356743829	2.56490870463359	1.24697876599835	1.58572066645096	1.75569356743829	0.945362398011444
COX5BP6	1.93574640570065	1.62592161785042	2.26488127701601	0.995674114107001	1.05580552698656	1.46562049846708	0.94452770025425
AK9	1.82583267919495	1.86598896074442	2.0848189935069	2.26488127701601	2.20486496096507	2.14484432471905	0.942805715130379
PCDHGA10	1.70578929451543	1.93574640570065	2.14484432471905	3.33476200582177	3.94001248163445	4.46481036365328	0.941400784323663
ADORA1	1.64575848574071	2.69423804505633	1.59632887353456	1.18695069651386	1.46562049846708	1.92599381085735	0.941129288066466
IMPG2	1.58572066645096	2.38490225804139	1.86598896074442	1.76581381655059	3.5753065420056	2.39416442103054	0.939669748792016
HSD3B7	1.93574640570065	1.69566487267227	2.14484432471905	3.13559944681666	1.52567499714602	2.20486496096507	0.938537989843658
SARNP	1.82583267919495	1.57558705527592	2.44490749702685	2.02478854784886	2.10483632366035	1.92599381085735	0.938074637576789
TCP11L2	1.75569356743829	2.07544846716654	1.92599381085735	4.69429596434565	4.13454728789817	4.73903521558078	0.937022413903746
RP3-329A5.8	1.87573380149596	2.32489360874284	1.59632887353456	3.90502919530448	1.92599381085735	1.24697876599835	0.933125900387033
FAM114A1	1.70578929451543	2.01543559243054	2.02478854784886	1.84466150472015	2.37473155853137	2.9848352117936	0.933100794271173
GLUD1P3	1.93574640570065	2.44490749702685	1.46562049846708	2.32489360874284	2.56490870463359	1.52567499714602	0.931393810591429
CHODL	1.46562049846708	2.20486496096507	2.14484432471905	0.57829910301728	0.723869050210676	0.854621701571836	0.931024941611878
COL4A6	1.38574790950074	2.20486496096507	2.26488127701601	2.83472278953553	3.87004382058732	3.06519224496	0.930263519333451
AC132192.1	2.44490749702685	1.57558705527592	1.79526070575631	1.46562049846708	2.20486496096507	1.97534506993459	0.929954238978002
KCNAB2	1.64575848574071	2.01543559243054	2.0848189935069	1.24697876599835	1.52567499714602	1.28539143417813	0.929922149530976
DCT	1.82583267919495	1.81571635446817	2.0848189935069	0.723869050210676	0.473616952467551	0.57829910301728	0.929671847044095
RPS7P1	2.44490749702685	1.46074258072719	1.92599381085735	1.11591583103055	1.75569356743829	1.81571635446817	0.927361636904904
SPSB2	2.07544846716654	2.07544846716654	1.59632887353456	1.70578929451543	2.20486496096507	1.81571635446817	0.927201375194519
C7orf13	1.82583267919495	2.01543559243054	1.86598896074442	1.36701153457177	1.18695069651386	1.40555602074844	0.926528897437572
DTX4	2.26488127701601	1.75569356743829	1.72591535146682	1.11591583103055	0.844503676238798	0.914858917414016	0.926279399959979
CCDC180	1.3265187257976	2.01543559243054	2.56490870463359	2.62490509841616	1.92599381085735	1.34548020523597	0.92588139882525
USP2	2.36485691583767	1.81571635446817	1.59632887353456	2.69423804505633	1.9859947307368	1.40555602074844	0.925683216020542
OSTF1	2.83472278953553	1.93574640570065	1.24697876599835	2.41525946763331	2.89471190377944	2.89471190377944	0.924844840477753
SMARCA2	1.64575848574071	2.50490957162116	1.65634341440376	2.45418647241381	2.77473152434841	2.56490870463359	0.923837660277856
RP11-359E10.1	1.93574640570065	2.50490957162116	1.40555602074844	3.18513551092433	4.07458929453817	2.83472278953553	0.922929813871939
GLYATL2	1.75569356743829	2.01543559243054	1.92599381085735	1.18695069651386	2.04599206411914	1.75569356743829	0.922911936856265
RP11-454F8.2	2.07544846716654	1.69566487267227	1.92599381085735	2.62490509841616	1.70578929451543	2.62490509841616	0.920292414964739
RP11-134G8.8	2.3147184499709	1.69566487267227	1.72591535146682	1.11591583103055	0.914858917414016	1.46562049846708	0.920016499321122
NAIP	1.93574640570065	2.01543559243054	1.72591535146682	1.18695069651386	0.844503676238798	1.70578929451543	0.917114450430141
SHC4	2.6848989371608	1.39582762567272	1.79526070575631	1.70578929451543	2.41525946763331	2.62490509841616	0.916727313572552
PRX	1.82583267919495	1.81571635446817	2.02478854784886	2.51486990902725	3.11476428369412	2.93424174926203	0.91562155376103
RP11-37C7.3	2.26488127701601	2.01543559243054	1.46562049846708	2.62490509841616	1.9859947307368	2.02478854784886	0.914012897845864
AC007246.3	2.20486496096507	1.75569356743829	1.72591535146682	2.51486990902725	1.86598896074442	2.14484432471905	0.913364357212333
SEMA4A	1.64575848574071	2.44490749702685	1.65634341440376	1.05580552698656	1.46562049846708	1.52567499714602	0.912178113441957
RP11-10L12.4	2.14484432471905	2.20486496096507	1.40555602074844	1.42701820150404	1.05580552698656	1.40555602074844	0.910901398056489
ERMAP	1.93574640570065	1.69566487267227	2.02478854784886	1.42701820150404	1.39582762567272	1.75569356743829	0.910837427739739
TMC7	2.14484432471905	1.86598896074442	1.65634341440376	2.56490870463359	1.39582762567272	1.64575848574071	0.909605070719567
LSM10	2.26488127701601	2.07544846716654	1.40555602074844	1.84466150472015	1.30699868718118	1.86598896074442	0.907999831337956
NOTCH2NL	2.73496273860812	1.93574640570065	1.24697876599835	2.51486990902725	1.58572066645096	1.58572066645096	0.907616013247032
CRIPAK	2.44490749702685	1.62592161785042	1.65634341440376	5.16410966614061	2.10483632366035	0.651264711254521	0.906346471241871
MAP3K7CL	1.51553631170324	2.14484432471905	2.02478854784886	2.51486990902725	2.77473152434841	2.69423804505633	0.906157536926157
RP11-793H13.11	1.87573380149596	2.38490225804139	1.46562049846708	2.08012845382048	2.37473155853137	1.46562049846708	0.904298942169883
MIR125B1	1.64575848574071	1.75569356743829	2.26488127701601	0.904746356797771	1.70578929451543	1.64575848574071	0.903409709316577
CTA-407F11.8	1.82583267919495	2.14484432471905	1.65634341440376	1.76581381655059	2.20486496096507	1.81571635446817	0.899143107533342
AP000487.5	2.01543559243054	1.93574640570065	1.65634341440376	1.24697876599835	1.64575848574071	1.05580552698656	0.897327821597389
RP11-872J21.3	1.82583267919495	1.69566487267227	2.0848189935069	1.36701153457177	1.24697876599835	1.58572066645096	0.896775920445096
GET4	2.36485691583767	1.46074258072719	1.86598896074442	3.33476200582177	2.20486496096507	1.75569356743829	0.89613176991175
MBLAC1	1.70578929451543	1.75569356743829	2.14484432471905	1.84466150472015	1.92599381085735	2.07544846716654	0.894451151185904
ABTB2	1.51553631170324	2.14484432471905	1.97534506993459	4.63434421353539	2.83472278953553	4.9143209018506	0.894268685160124
TAX1BP3	2.07544846716654	1.93574640570065	1.59632887353456	1.58572066645096	2.41525946763331	2.32489360874284	0.893690326095608
RNU1-60P	2.26488127701601	1.24697876599835	2.26488127701601	0.486988848897408	2.10483632366035	2.45418647241381	0.892435917890999
RP11-357K6.1	2.50490957162116	1.81571635446817	1.40555602074844	1.36701153457177	1.39582762567272	1.52567499714602	0.892146108394173
RP11-503E24.2	1.93574640570065	1.57558705527592	2.0848189935069	2.08012845382048	1.75569356743829	1.18695069651386	0.889567188382712
RHOQP1	1.93574640570065	1.57558705527592	2.0848189935069	1.52567499714602	1.70578929451543	1.40555602074844	0.889567188382712
FLVCR1-AS1	1.70578929451543	2.07544846716654	1.79526070575631	1.24697876599835	1.52567499714602	2.07544846716654	0.889351975680988
ADAP1	2.62490509841616	1.51553631170324	1.59632887353456	1.46562049846708	0.844503676238798	2.02478854784886	0.888950529124389
INPP5D	2.36485691583767	1.75569356743829	1.52567499714602	2.02478854784886	1.34548020523597	1.81571635446817	0.88774720981132
LINC01004	1.75569356743829	1.81571635446817	1.97534506993459	2.41525946763331	2.56490870463359	2.51953158240214	0.884894869434946
NPAS2	1.82583267919495	1.69566487267227	2.02478854784886	5.50874443365269	3.5753065420056	3.79483648115177	0.88272562716203
ASNSP1	1.64575848574071	2.20486496096507	1.72591535146682	1.52567499714602	1.30699868718118	1.05580552698656	0.882268214730068
MTM1	1.82583267919495	2.14484432471905	1.59632887353456	1.90471036911882	2.83472278953553	2.89471190377944	0.88139513498408
RP11-417J8.3	1.25646308812664	1.81571635446817	2.73496273860812	2.02478854784886	2.37473155853137	2.51953158240214	0.880476104526353
RP11-490G2.2	1.64575848574071	1.81571635446817	2.0848189935069	0.651264711254521	2.32489360874284	1.34548020523597	0.87973787200178
LIPE-AS1	2.01543559243054	1.93574640570065	1.59632887353456	1.65634341440376	1.70578929451543	1.11591583103055	0.879579849048127
NDST3	2.3147184499709	1.39582762567272	1.92599381085735	0.0899090130439528	0.0899090130439528	0.0899090130439528	0.879186859991034
LINC00324	1.93574640570065	1.62592161785042	1.97534506993459	1.11591583103055	1.05580552698656	2.32489360874284	0.878750790230362
RPL21P28	2.6848989371608	1.69566487267227	1.35620314116122	0.723869050210676	0.59048943149272	1.75569356743829	0.875430714243068
KCNIP2	1.58572066645096	1.62592161785042	2.39416442103054	3.13559944681666	1.75569356743829	2.02478854784886	0.875306199458447
CHRNB1	2.44490749702685	1.46074258072719	1.72591535146682	3.01468419337496	3.11476428369412	2.39416442103054	0.874614517341022
PNCK	1.58572066645096	2.07544846716654	1.86598896074442	0.944736924155431	0.995674114107001	0.784215036228994	0.872834072156554
SPAG1	2.01543559243054	1.69566487267227	1.79526070575631	1.96475251667323	1.46562049846708	1.24697876599835	0.872378704153503
RNASEK	1.93574640570065	1.39582762567272	2.26488127701601	1.52567499714602	1.86598896074442	1.70578929451543	0.871148727103624
SNORA71C	1.87573380149596	1.39582762567272	2.33539036505547	2.89471190377944	2.72528110010632	2.62490509841616	0.870746536420259
RP11-390K5.6	1.75569356743829	1.57558705527592	2.20486496096507	1.11591583103055	1.92599381085735	1.86598896074442	0.869540277472097
FAS	1.70578929451543	1.57558705527592	2.26488127701601	1.58572066645096	0.784215036228994	1.34548020523597	0.868588115760741
