	C1	C2	C3	RA1	RA2	RA3	med
NKIRAS1	13.7819116696359	11.6359884149259	12.474328550409	8.23559784678978	8.06109862600265	9.10968068005516	3.65537207612333
RBM45	11.5859111280709	13.8321792157087	12.474328550409	11.1867867918905	13.0574630814995	16.7780302359287	3.65504880572268
PAG1	12.6239384359838	12.8731646752595	12.2747367069584	10.7670233732483	10.3580350420614	11.4962547078128	3.65400173357089
NCK1	14.2112741873211	12.6239384359838	11.1167081502644	11.7354973266877	11.9853914871332	12.7581313074328	3.6539039722165
RP2	13.4022419369147	13.2419311108669	11.2364978903245	12.9331216792625	14.9993579317043	17.7267680473386	3.6538548758815
HINT3	14.4804713602858	11.9853914871332	11.4464474444671	11.0265779696311	10.7367606459471	10.4976274593316	3.65202326385632
NAPRT1	13.4022419369147	11.2964485146729	13.1124543659321	12.7234371652145	12.3743537035334	11.7758027751948	3.65168855607996
MDM1	13.0324763343439	13.4721315776436	11.3013019940967	8.91001489687999	12.9829157497319	11.0069379667074	3.6514542167067
EHD3	13.7819116696359	10.6370435553311	13.5119640645504	16.9922510171776	16.0478640156365	15.7783276286266	3.65063164103855
MITD1	12.5839002414137	12.1948696245355	12.8682671341207	8.33065197418152	12.115092532508	12.7036672554343	3.64915184950326
RIMKLA	12.1247575624341	13.5167768818218	12.0352590906	11.8254839472221	12.2051390096614	14.8250280733992	3.64858618752953
BAIAP2-AS1	12.6239384359838	12.5942361140971	12.4045724304618	15.4279949983356	13.2773177705876	12.4045724304618	3.64852732925823
PSKH1	12.1948696245355	15.4879591476117	10.4277421524872	20.7551086346391	18.2849755219064	12.898141484318	3.64787749539009
BBS4	12.0453431155046	12.0699254368429	13.5119640645504	10.6467356458103	12.9829157497319	13.2319934351661	3.64663797818601
TMEM160	16.8675989868374	12.5942361140971	9.22957362321791	14.1513163955317	8.33065197418152	10.8168978942298	3.64571281320349
C3orf70	14.0962318262136	12.6239384359838	10.9968073038683	14.809866056796	12.115092532508	10.2384892881774	3.64478021444683
CUEDC1	11.7055792486431	12.6239384359838	13.2123534833749	10.5770918352843	11.5358409758947	11.0069379667074	3.64367672010612
NFKBIB	14.1513163955317	10.7569465825205	12.8235783935168	9.22957362321791	7.28188723525306	9.44971220897061	3.64359602200431
RAMP2	13.2419311108669	14.5899501120453	10.0986525680754	10.1487596944481	12.2051390096614	10.0888145938571	3.64334519214118
DUSP19	13.5615028041074	13.2021626801215	10.8768490743094	9.86901592055533	10.298435303526	10.4976274593316	3.6424454348606
XRRA1	12.8032322388654	12.3147753233537	12.2747367069584	15.0337002487475	15.4977399983584	12.6538467142643	3.63945824741597
MRPL22	11.9254397356193	13.1523946139755	12.334488187438	11.386497788396	10.4277421524872	12.833209335674	3.63928336425603
UBXN8	12.474328550409	11.2467361819753	13.7819116696359	6.95238226599453	8.06109862600265	9.74931190713187	3.63900961777742
RASSF3	12.1001049422395	13.6571110886162	11.6853272044694	23.1950554600649	17.9264147941172	23.3348778793644	3.63838477224534
ELMOD3	12.2946190779977	12.8731646752595	12.2000032365632	16.2281732713461	16.0478640156365	14.300761636057	3.63835320474512
SCHIP1	10.6867538504742	12.8032322388654	14.0913584461247	15.8382886597414	23.3047914476952	19.3419376951044	3.63764224965977
NRBF2	13.3224855253651	12.1948696245355	11.855402425296	11.1867867918905	10.6867538504742	13.3574151683801	3.6371555066042
TRAM2	11.336333399521	12.8032322388654	13.252105489586	24.2231889537515	21.5573687735762	19.4066546767859	3.63648934748312
WDR45	12.5342824010901	11.1817214470276	13.7219541586321	14.6847308316947	16.1182749121752	16.0478640156365	3.63643065014648
RP11-332H18.4	13.5615028041074	12.2650905310641	11.5358409758947	18.4194841719388	19.5908770839218	15.8982495263068	3.63532746916264
SLC16A2	12.4045724304618	12.4694260738852	12.4045724304618	10.7269866026069	8.91503322893809	8.73009965171753	3.63530778847724
SMIM8	13.0324763343439	12.2650905310641	11.9853914871332	7.761601129388	9.96415953491467	11.2014658824422	3.63457681368869
TDRKH	12.8582921293357	12.6239384359838	11.7954499428254	15.1392134672295	15.8982495263068	17.2874267417824	3.63429194811789
WDR5B	13.7219541586321	12.5244784865217	11.1167081502644	9.68936750398997	10.791542085339	10.9469881340413	3.63325013747931
RPL36A	10.6867538504742	12.6239384359838	14.1513163955317	8.6904600340068	12.9829157497319	8.56065693517447	3.63290210560993
RP11-909M7.3	11.9853914871332	12.3147753233537	12.9280388946336	5.50874443365269	6.21298928909807	6.20304047277846	3.63265168955037
ARHGAP23	12.4045724304618	11.7258185467961	13.1124543659321	19.1326556756381	14.0314003370706	14.3551720609699	3.63242756054651
PURA	12.8582921293357	11.9853914871332	12.334488187438	13.4721315776436	11.036736058301	11.4363043574742	3.63081940141557
STOM	11.0465247601804	13.7219541586321	12.5342824010901	6.38287785736003	7.82131847910179	6.81271610595167	3.63058073609155
NLRP1	11.4464474444671	14.4255831100431	11.4962547078128	12.8032322388654	14.7999165199743	14.540430844902	3.6301592536207
AC092835.2	15.0437678103421	11.5760375724763	10.8768490743094	17.2172547486555	11.4561355285556	10.8168978942298	3.62911747340777
FLYWCH2	12.9130345376502	12.7036672554343	11.5358409758947	13.6522274369434	11.9254397356193	11.9853914871332	3.62866018915666
LINC00883	11.336333399521	14.1513163955317	11.7954499428254	9.68936750398997	10.6867538504742	10.6370435553311	3.62863503094074
CHD5	12.4045724304618	11.5358409758947	13.2123534833749	11.1167081502644	9.22957362321791	8.49572554483145	3.6282223160013
ZNF138	13.5615028041074	12.6239384359838	11.036736058301	13.7819116696359	12.9829157497319	10.5770918352843	3.62792566610464
RABL2B	11.336333399521	13.8321792157087	12.0352590906	12.234997055527	11.8451157194656	11.0668876860258	3.62734468146764
PCBD1	11.5859111280709	13.6571110886162	11.9254397356193	7.83135229051788	8.13605949533732	11.8451157194656	3.62728353112143
TECPR2	13.0324763343439	12.1247575624341	11.9254397356193	22.766703373663	17.6668107746567	18.0359611671123	3.62663129670994
FAM3A	12.1948696245355	11.8957043178054	12.9829157497319	13.8321792157087	13.1124543659321	12.7581313074328	3.62637124578946
CDKN1C	11.855402425296	11.5760375724763	13.7219541586321	16.4078383386996	18.4445440272757	20.0060343967066	3.62631879377357
C3orf58	11.815505691663	12.4045724304618	12.8235783935168	6.45789710619568	6.88262650896735	9.10968068005516	3.62537885623263
KCNB1	12.1948696245355	12.6239384359838	12.2000032365632	18.5542773000721	13.2369613404252	12.3147753233537	3.62503407477622
STAG3L4	10.9368001249191	13.4721315776436	12.7333522112864	12.2946190779977	12.3743537035334	13.5615028041074	3.62452179765313
ARSD	12.7432749838978	11.1817214470276	13.1620124678109	13.7819116696359	17.2572955282677	15.8982495263068	3.62434759424413
ING1	12.9829157497319	11.6359884149259	12.4045724304618	16.1881142626144	13.6723977202828	16.6375602273874	3.62395482781218
DNAJC16	13.2419311108669	11.6359884149259	12.1247575624341	16.1377917331066	15.2888295365074	13.2319934351661	3.62248249347993
PHLDA3	14.300761636057	10.253324574999	12.7333522112864	13.3224855253651	9.74931190713187	11.6559007643273	3.62219343867958
RRNAD1	12.1247575624341	12.4694260738852	12.334488187438	15.6375916658615	15.7783276286266	14.0913584461247	3.62161103417487
ENKD1	12.2946190779977	11.8957043178054	12.7333522112864	14.1513163955317	14.2507782479489	13.7267798925442	3.62095476365199
CDK2AP2	14.2507782479489	12.0699254368429	10.8168978942298	15.2888295365074	13.6723977202828	16.1881142626144	3.62050952477667
MUL1	12.1001049422395	12.5942361140971	12.2000032365632	13.2319934351661	12.4148624323834	10.4277421524872	3.62014966502015
ASPHD2	13.1922984695807	12.6239384359838	11.1167081502644	11.5859111280709	11.2467361819753	11.715851829188	3.61812398277841
ZNF415	12.0453431155046	12.1948696245355	12.5690424641634	11.5162121782248	11.336333399521	14.4906153127055	3.6168029517472
RDH14	14.4804713602858	11.346281937347	11.2364978903245	8.47076269482557	11.7857696201961	13.5119640645504	3.61676830829679
SLC30A8	12.2946190779977	12.3743537035334	12.1247575624341	9.94916342527068	11.036736058301	11.355983780975	3.61637346637657
GPATCH1	12.1948696245355	11.2964485146729	13.3824429594922	16.3382936460764	12.6936840018808	12.1247575624341	3.61608979936918
ATOX1	11.6559007643273	14.2263801593622	11.1167081502644	10.7269866026069	10.7367606459471	12.6239384359838	3.6160476832829
NIT1	11.6559007643273	12.5244784865217	12.6239384359838	13.7121841519002	18.0657786309931	16.1182749121752	3.61591913025493
SLC36A1	10.9968073038683	13.90182621889	12.0352590906	27.1561190640428	16.6178602912512	16.9475081939713	3.6151368760049
EEFSEC	13.4022419369147	11.9853914871332	11.4464474444671	19.9960836138983	13.2773177705876	13.5615028041074	3.61481186084479
C1orf86	12.5839002414137	11.0567577869481	13.2123534833749	16.2281732713461	15.178707835381	12.7581313074328	3.6147264325563
FAM103A1	13.4520052319053	12.2650905310641	11.1167081502644	9.41940645555394	10.6867538504742	10.9469881340413	3.61363101894149
TBC1D22B	10.8168978942298	12.5942361140971	13.4221930831367	13.5417314565597	12.8132075056345	11.5457894442791	3.6121517128067
NUMBL	11.2913885032372	13.5667117638316	11.9254397356193	19.6508446031086	15.6778971776067	16.6375602273874	3.6117069147569
ZNF581	11.855402425296	13.1025383278699	11.7503273228684	10.7269866026069	8.98978735706884	9.59455769633117	3.61129206492778
HAUS4	11.815505691663	12.9829157497319	11.855402425296	7.99135434347469	10.1685045808837	10.9469881340413	3.60954157389651
HSPBAP1	11.1668585855949	12.5942361140971	12.9280388946336	9.86901592055533	10.3580350420614	10.5171399744719	3.60942491275139
GRM2	11.9853914871332	12.0699254368429	12.5342824010901	13.90182621889	11.1064764561737	10.2882840324539	3.60811916161506
RP5-1180C10.2	11.0465247601804	12.3147753233537	13.3224855253651	12.9925363029256	11.5957931051223	12.0699254368429	3.60787680862859
RP11-815I9.4	14.0411477633159	11.7758027751948	10.9469881340413	12.9925363029256	10.791542085339	12.5390968064803	3.60726818735777
FAM200A	13.7819116696359	10.9469881340413	11.9853914871332	11.8254839472221	10.8666120134253	13.3123040135357	3.60679044241473
BLOC1S4	13.1922984695807	11.7258185467961	11.6853272044694	10.7670233732483	13.1720330500038	14.0913584461247	3.60662233268109
MRPS6	12.6239384359838	14.0962318262136	10.1487596944481	13.8321792157087	11.1668585855949	12.6239384359838	3.60618644610667
TMED1	10.6867538504742	13.8321792157087	12.2000032365632	13.3224855253651	14.1962489709461	12.0699254368429	3.60550599202625
RBFOX1	11.5859111280709	10.906840055204	14.271231823488	8.12081558930497	8.50071278311878	9.68936750398997	3.60549961252664
SERPINB6	11.5358409758947	13.3574151683801	11.6853272044694	22.0720814252192	18.9535418222183	21.9323880273762	3.60474881781201
FAM222B	13.2419311108669	11.2964485146729	12.0352590906	23.1349583185443	12.8132075056345	13.4121732176805	3.60467809678893
SMIM12	11.386497788396	14.5299888680804	10.8768490743094	13.3224855253651	12.6239384359838	12.1247575624341	3.60446754692069
ZNF287	12.2946190779977	12.5244784865217	11.6853272044694	11.5162121782248	13.5119640645504	11.9254397356193	3.60441999502659
CCBL1	11.386497788396	12.5942361140971	12.5342824010901	10.8269742102601	12.115092532508	9.74931190713187	3.60391712827044
DZIP1L	10.4376780931755	12.3743537035334	13.9115648151141	14.8698262144441	16.4576809770997	14.540430844902	3.60374099442761
UCP2	12.6239384359838	11.9254397356193	11.9254397356193	22.2774960702357	12.4148624323834	9.80925624863509	3.60334376300493
FAM131B	12.2548225397594	10.906840055204	13.4221930831367	14.0913584461247	11.1668585855949	13.5119640645504	3.60299582541228
LAMTOR2	11.2165875609827	13.90182621889	11.4962547078128	10.3580350420614	10.5074063638645	12.2548225397594	3.6026188203094
ITGAE	10.8768490743094	12.4694260738852	13.2123534833749	11.0265779696311	10.5770918352843	11.355983780975	3.6024425011091
ANKRD18B	13.5615028041074	12.1948696245355	10.8168978942298	19.3022655674876	12.3147753233537	10.3580350420614	3.60162083158278
TSPY26P	12.1948696245355	11.2964485146729	12.9829157497319	15.1392134672295	16.8076406394741	15.249125984219	3.60151410668112
TUSC2	12.2946190779977	11.7258185467961	12.4045724304618	11.4464474444671	12.115092532508	12.833209335674	3.60145732218962
B4GALNT3	12.5342824010901	10.9469881340413	13.0324763343439	9.04973406698234	8.91503322893809	9.22957362321791	3.60143630690433
RAMP2-AS1	10.6867538504742	12.6239384359838	13.252105489586	9.54968088445662	12.6239384359838	10.4277421524872	3.6013305488963
PRMT10	12.7432749838978	12.8731646752595	10.8768490743094	11.5859111280709	11.336333399521	12.7036672554343	3.60038260724479
MNAT1	12.5839002414137	12.1247575624341	11.6853272044694	9.04973406698234	9.10968068005516	11.1314806883116	3.60000581873928
ZDHHC18	12.7432749838978	10.906840055204	12.8235783935168	14.5605986889028	11.1064764561737	13.8222028722469	3.59985082003685
ZFAT	12.1001049422395	12.5942361140971	11.6853272044694	12.474328550409	12.7432749838978	10.9469881340413	3.59942186552473
RUNDC1	11.9853914871332	11.0567577869481	13.4221930831367	18.7289576559031	14.5899501120453	16.3629261023226	3.59887004504776
TARSL2	11.336333399521	13.9617832612246	11.2364978903245	9.35964899127407	10.9469881340413	11.5457894442791	3.59880468525625
METTL10	12.2946190779977	12.5942361140971	11.4464474444671	8.91001489687999	11.336333399521	11.2964485146729	3.59715828333128
THAP2	14.8698262144441	10.5673567980264	11.2364978903245	8.39059786636245	12.474328550409	13.3123040135357	3.59532636339156
CKMT1B	11.4861213620473	12.3743537035334	12.4045724304618	8.91001489687999	10.8666120134253	11.6559007643273	3.59463372679371
MAP7D3	12.6239384359838	13.2021626801215	10.5770918352843	11.9853914871332	12.115092532508	11.2014658824422	3.59455455128515
CHIC2	11.855402425296	12.4045724304618	11.9853914871332	9.86901592055533	11.6559007643273	12.2548225397594	3.59449265386213
TRPT1	11.815505691663	12.2650905310641	12.1247575624341	13.2319934351661	10.5770918352843	15.0488648079318	3.59299314815742
ANO10	11.386497788396	12.8731646752595	11.9853914871332	11.8254839472221	14.0913584461247	12.4843763572123	3.59291738582981
CDKN2C	12.0453431155046	11.5358409758947	12.6239384359838	7.99135434347469	8.91503322893809	9.94916342527068	3.59218167707077
TRMT2B	13.2419311108669	13.2021626801215	10.0337867561711	10.3580350420614	9.65968871966528	9.04973406698234	3.59217942593366
PCBD2	12.1247575624341	12.8731646752595	11.2364978903245	11.9853914871332	13.8418690223686	12.833209335674	3.59209980144709
UAP1L1	11.9254397356193	10.7569465825205	13.6619964872606	8.75533293907758	9.37967710672263	9.52968149422383	3.59175456500724
SH2D3C	11.5859111280709	11.0567577869481	13.6619964872606	11.5859111280709	9.90928042527698	10.0888145938571	3.59108417187721
RASL11B	11.6559007643273	14.0962318262136	10.6467356458103	11.1867867918905	9.80925624863509	12.0352590906	3.5908551665588
ASTE1	12.1948696245355	11.2467361819753	12.7333522112864	9.94916342527068	8.06109862600265	9.94916342527068	3.59005909518892
TSHZ2	12.1001049422395	10.4976274593316	13.7219541586321	8.91001489687999	5.04421504564054	5.57373756815783	3.58911770049964
TIMM8A	13.2419311108669	12.5244784865217	10.5074063638645	11.9254397356193	8.33065197418152	7.8415560573478	3.5890183154349
RP9	12.4045724304618	13.0428732234675	10.7670233732483	11.386497788396	12.7432749838978	11.1314806883116	3.5888458235326
NSUN5P2	12.3498399236542	9.94916342527068	14.1513163955317	12.1247575624341	12.8931663003806	10.4277421524872	3.5879533388264
NEK3	10.7367606459471	12.5244784865217	12.9280388946336	13.122483028822	16.8875498605043	13.2319934351661	3.58786568260927
PTPMT1	10.9368001249191	13.1025383278699	12.1247575624341	9.74931190713187	10.2484151411497	10.7670233732483	3.58759240412553
EPHB3	11.855402425296	11.5760375724763	12.6239384359838	37.7369776705978	40.4915565815113	37.9065963089391	3.5862108347263
RP11-57A19.2	10.6370435553311	13.2021626801215	12.334488187438	12.5342824010901	11.9853914871332	11.2964485146729	3.58611788140231
C4orf29	11.2913885032372	12.5244784865217	12.2000032365632	11.0768087201941	12.8132075056345	11.355983780975	3.58421308402852
APBA3	13.3224855253651	11.1167081502644	11.6359884149259	13.122483028822	11.336333399521	13.2319934351661	3.5836569865972
TMEM126A	11.4861213620473	12.8731646752595	11.6359884149259	7.39175522317153	10.3580350420614	12.6239384359838	3.58287884080428
RAB40B	12.6936840018808	13.5667117638316	9.98398225534199	9.04973406698234	10.6370435553311	10.0288694243991	3.58255116095267
TBP	12.1948696245355	11.2964485146729	12.474328550409	10.8870381861599	11.9254397356193	11.0668876860258	3.58229668570259
ENOX2	12.8582921293357	12.1948696245355	10.9469881340413	7.46172323003084	8.50071278311878	8.65031242915513	3.58176388165831
COG7	12.1247575624341	11.346281937347	12.474328550409	14.4004237527498	12.4148624323834	10.4277421524872	3.58164065529763
ASL	11.9853914871332	11.5358409758947	12.4045724304618	26.4968354969743	30.050358869652	29.1715004654236	3.58135216946118
ZFAND2B	10.4976274593316	13.2419311108669	12.334488187438	11.6559007643273	12.3743537035334	14.6651599392998	3.58121965763054
ZNF416	13.1922984695807	11.7758027751948	11.036736058301	9.2895199569559	9.96415953491467	11.355983780975	3.58120640799031
ASAP3	10.9368001249191	12.3743537035334	12.658662649013	14.809866056796	20.7197510047201	17.6668107746567	3.58081771866182
RP11-710C12.1	11.386497788396	14.2959376249148	10.5074063638645	9.68936750398997	13.2369613404252	10.8768490743094	3.58004006889615
GAS6	11.1167081502644	12.5244784865217	12.2747367069584	10.1487596944481	9.04973406698234	9.1696271981844	3.57965217985799
ZC3H3	12.474328550409	11.8957043178054	11.4962547078128	16.8675989868374	13.5119640645504	12.7581313074328	3.57878369043108
C2orf42	11.2913885032372	11.3913899571739	13.252105489586	12.474328550409	13.7219541586321	12.4045724304618	3.57839085855152
SCAND3	12.1247575624341	11.1817214470276	12.5690424641634	12.9925363029256	13.6420732908126	15.5776268543932	3.57825241417491
SCARNA6	10.078869948023	12.3743537035334	13.6619964872606	10.9469881340413	12.6239384359838	12.0699254368429	3.5782132265775
SEMA4B	12.3498399236542	10.5673567980264	12.9829157497319	18.7289576559031	16.1881142626144	13.0428732234675	3.57550187134185
RBM7	12.5839002414137	13.3123040135357	10.0986525680754	16.1377917331066	14.0314003370706	16.6375602273874	3.57476217365754
FMN2	11.5859111280709	13.3123040135357	10.9469881340413	21.5877097001366	13.4121732176805	11.7758027751948	3.57381668905188
WWC2	12.4045724304618	12.7036672554343	10.7071300196269	8.19564042651855	6.52296785021448	7.46172323003084	3.57349104972075
COQ3	13.5615028041074	11.2964485146729	10.9968073038683	7.54143754199522	7.40177799582858	8.49572554483145	3.57275178208634
ALDH6A1	11.5859111280709	11.7758027751948	12.334488187438	9.10968068005516	10.4277421524872	11.0069379667074	3.57222635181228
MAP3K5	11.815505691663	11.9853914871332	11.855402425296	10.8870381861599	13.4121732176805	12.898141484318	3.57109577661524
TRIM16	12.2946190779977	12.7432749838978	10.7071300196269	12.0551400787797	11.9254397356193	10.6969951369736	3.57070641382957
ZBTB22	11.0465247601804	12.5244784865217	12.1247575624341	12.6239384359838	16.4176827191833	15.249125984219	3.57069442848235
RABIF	11.4861213620473	11.9853914871332	12.1247575624341	11.386497788396	12.0453431155046	13.3574151683801	3.568302976366
TUBB6	10.9968073038683	13.0428732234675	11.6359884149259	14.0314003370706	16.6680341795819	16.9475081939713	3.5682414981628
RP11-332H14.2	10.2933584165969	11.4561355285556	14.1513163955317	7.25176717231578	12.474328550409	10.0888145938571	3.56818492675181
NPHP3	11.386497788396	11.9254397356193	12.2747367069584	16.3382936460764	17.7965766204446	17.4067635396326	3.56761430188312
CACNB4	11.4464474444671	12.2650905310641	11.855402425296	10.5025157734545	11.1064764561737	12.6239384359838	3.56692890366207
CCDC106	14.540430844902	11.1167081502644	10.2882840324539	10.5025157734545	7.88126364581733	9.37967710672263	3.56652877481902
C1D	12.7432749838978	13.3123040135357	9.78927340739976	6.88262650896735	10.5074063638645	12.6239384359838	3.56585145045537
RP11-438B23.2	12.1001049422395	12.1948696245355	11.2364978903245	4.94905229225348	4.46481036365328	3.86500787789112	3.56509021192598
AC108488.3	11.7055792486431	13.6571110886162	10.3580350420614	10.7269866026069	9.84921772551593	9.74931190713187	3.56446109898947
CCDC74A	10.8768490743094	11.2964485146729	13.4221930831367	15.0986362017918	15.3535376691455	12.1247575624341	3.56251155256998
CTA-384D8.36	11.1167081502644	10.1986419046434	14.540430844902	11.9254397356193	11.5957931051223	12.9331216792625	3.56232033219242
ZNF619	11.5358409758947	12.4694260738852	11.4464474444671	10.0288694243991	11.7857696201961	11.355983780975	3.56173414642758
CEP85L	12.6936840018808	11.9254397356193	10.8768490743094	10.8870381861599	10.9469881340413	10.1487596944481	3.56173275476197
BLZF1	12.1001049422395	11.5358409758947	11.7954499428254	12.474328550409	11.7306569385159	13.8222028722469	3.56171915944119
UVSSA	11.1167081502644	11.1167081502644	13.3224855253651	19.6008040622605	16.5080180050412	12.2548225397594	3.56170227964851
BTBD9	12.1247575624341	12.1247575624341	11.1766583957382	13.397344343906	12.3743537035334	12.7581313074328	3.56072833351043
NUTM2A-AS1	11.7604526406205	12.2650905310641	11.386497788396	13.7819116696359	10.1685045808837	13.1124543659321	3.56053661092373
CYP2R1	11.9254397356193	11.5760375724763	11.855402425296	11.0768087201941	12.1552622021886	11.9853914871332	3.55883763138884
HS1BP3	11.4861213620473	12.1247575624341	11.7503273228684	14.500440202944	13.5615028041074	14.2112741873211	3.55877761378812
STXBP3	13.1922984695807	10.3482309132199	11.9853914871332	12.234997055527	12.0453431155046	13.1620124678109	3.55871380496793
ERCC6	13.122483028822	10.3482309132199	12.0352590906	14.3057488312995	10.2484151411497	11.4962547078128	3.55815878950707
SNAP23	11.2165875609827	11.0567577869481	13.1620124678109	10.7269866026069	11.1668585855949	11.8451157194656	3.55757553620124
HERC2P3	10.8768490743094	11.9254397356193	12.5690424641634	14.5605986889028	14.1513163955317	15.249125984219	3.55698739238778
SNHG10	11.1167081502644	10.6370435553311	13.7819116696359	8.62060102003131	11.336333399521	10.0888145938571	3.55679572368996
C7orf43	11.4464474444671	10.4976274593316	13.5615028041074	14.6348661844697	12.5342824010901	15.178707835381	3.55675485209094
CRELD2	11.6559007643273	11.4561355285556	12.2000032365632	16.6325193007307	17.4767289127397	16.3629261023226	3.55661559339566
PPARA	11.386497788396	11.6359884149259	12.2747367069584	15.5675670250044	12.6239384359838	12.9829157497319	3.55579806867947
GSPT2	12.1948696245355	11.346281937347	11.7503273228684	13.2319934351661	12.5342824010901	12.9829157497319	3.5556597276874
EPHB4	11.7055792486431	12.1948696245355	11.386497788396	10.0288694243991	10.0986525680754	8.59036655106071	3.55552634129666
CCDC115	11.6559007643273	12.4045724304618	11.2364978903245	10.7269866026069	12.1552622021886	14.4906153127055	3.55530308322158
TUT1	10.9968073038683	12.8032322388654	11.5358409758947	10.9469881340413	11.396284227855	11.715851829188	3.55516675535934
CPPED1	10.2933584165969	13.7819116696359	11.4464474444671	8.39059786636245	6.5627141722296	8.56065693517447	3.55505799223461
ENTPD7	12.8582921293357	11.6359884149259	10.8168978942298	17.2874267417824	12.4148624323834	12.4843763572123	3.5534546334883
CLDN15	9.22957362321791	12.1948696245355	14.3706971144138	12.9925363029256	12.0453431155046	11.2964485146729	3.55317485781822
PARP8	12.5342824010901	11.4561355285556	11.2364978903245	8.82020942983947	10.3580350420614	9.37967710672263	3.55199220325822
BTN2A2	9.6394589458572	13.2419311108669	12.6239384359838	16.0429117298071	18.2849755219064	15.5776268543932	3.55136132206394
DET1	10.9968073038683	12.0699254368429	12.1247575624341	11.8254839472221	11.5358409758947	10.4277421524872	3.55074722557678
C19orf24	11.2165875609827	11.1817214470276	12.8235783935168	9.78927340739976	9.1696271981844	11.0668876860258	3.5504531080889
ZNF839	11.2165875609827	12.3147753233537	11.6359884149259	11.8254839472221	13.5918764861815	12.3147753233537	3.55013406204797
NME3	12.1948696245355	11.2964485146729	11.6359884149259	7.25176717231578	7.46172323003084	8.21075990273288	3.54884055328865
ZSCAN22	11.7604526406205	10.3482309132199	13.1620124678109	12.169907925056	8.82020942983947	10.9469881340413	3.54849737288214
LINC00654	12.9130345376502	11.8451157194656	10.467841133892	19.0830148416402	17.0676105120322	15.4977399983584	3.54828952766742
AGAP2-AS1	11.7055792486431	11.4561355285556	11.9254397356193	8.62060102003131	7.82131847910179	10.5770918352843	3.54771451413076
PIP4K2C	11.855402425296	11.1167081502644	12.1247575624341	10.8269742102601	12.7432749838978	11.9254397356193	3.54733815489576
RNF215	9.94916342527068	12.7036672554343	12.6239384359838	14.221399798452	15.0593190531438	13.2319934351661	3.54661283876014
ZNF786	13.9911929077289	10.0888145938571	11.3013019940967	16.3382936460764	13.7219541586321	15.9682122536984	3.54651630729761
ATP5S	10.4376780931755	12.3743537035334	12.334488187438	9.62942303806233	10.5770918352843	9.10968068005516	3.54587870954031
PNPLA2	12.8032322388654	10.906840055204	11.386497788396	11.9254397356193	12.3743537035334	11.4962547078128	3.54494987201662
NAP1L5	11.1668585855949	12.8032322388654	11.1167081502644	9.54968088445662	12.8132075056345	12.0352590906	3.54474846351502
PEX6	12.5342824010901	9.58949859298622	13.1620124678109	12.8032322388654	11.336333399521	13.5119640645504	3.5425236897312
CSTB	11.7604526406205	12.9829157497319	10.3580350420614	10.6467356458103	10.791542085339	11.1314806883116	3.54236421419019
ZNF570	12.8032322388654	11.5358409758947	10.7071300196269	10.7269866026069	11.396284227855	11.9254397356193	3.54232912154947
CLN5	11.386497788396	12.4694260738852	11.1167081502644	8.12081558930497	10.9469881340413	10.3580350420614	3.54141102345807
FITM2	11.6559007643273	10.7569465825205	12.5690424641634	9.78927340739976	10.1685045808837	10.6969951369736	3.54066271669953
LRFN3	12.9829157497319	10.4277421524872	11.6359884149259	18.2054257203154	12.7432749838978	12.3147753233537	3.54047309666112
TRAPPC3	11.1167081502644	13.1523946139755	10.7670233732483	10.2384892881774	9.96415953491467	11.2014658824422	3.54015296001988
SEMA6C	9.88921943194306	11.2467361819753	14.1513163955317	19.0230514011337	20.2806498426676	18.7588937973671	3.54005183153246
KIFC3	10.5375418490277	12.5244784865217	11.9254397356193	17.1423564445414	16.4176827191833	16.3629261023226	3.54003854723016
C2orf47	12.2548225397594	12.1247575624341	10.5770918352843	8.47076269482557	9.22957362321791	12.1247575624341	3.53934426399722
GTDC1	11.6559007643273	11.6658673531343	11.5358409758947	9.94916342527068	9.579514700299	11.5457894442791	3.53842051386417
SIRT6	11.9853914871332	11.5760375724763	11.3013019940967	11.6559007643273	13.7819116696359	13.3574151683801	3.53823060638249
ZNF175	12.7432749838978	10.253324574999	11.9853914871332	13.8321792157087	12.8132075056345	12.6239384359838	3.53762972733213
FRMD6	10.9368001249191	11.1167081502644	12.8682671341207	33.2854131623795	42.4674530987317	40.1813201686463	3.5371741391631
RNF113A	10.4976274593316	12.2650905310641	12.1247575624341	9.22957362321791	11.036736058301	11.2467361819753	3.53612045768116
SH3BP5-AS1	11.0465247601804	10.253324574999	13.7819116696359	14.221399798452	12.0453431155046	10.5171399744719	3.53608154658463
ZSCAN32	13.0324763343439	10.4277421524872	11.4464474444671	15.4279949983356	10.7367606459471	12.5390968064803	3.53440741600813
ARID3B	11.4861213620473	10.9469881340413	12.2747367069584	16.1881142626144	12.0453431155046	13.1620124678109	3.53063402235929
MORN4	12.8582921293357	11.6658673531343	10.2882840324539	12.6239384359838	10.0288694243991	8.59036655106071	3.53059309006475
GRAMD1B	11.5859111280709	11.8451157194656	11.2364978903245	14.500440202944	10.5074063638645	10.0888145938571	3.53021351273322
EIF3C	12.5839002414137	10.6969951369736	11.4464474444671	8.28070084040632	8.27070598699915	9.32477695413257	3.52982297405056
SNAPC5	12.8032322388654	10.5673567980264	11.386497788396	9.10968068005516	8.46053843567004	10.2882840324539	3.52974366516258
FAM184A	11.5358409758947	10.6370435553311	12.5342824010901	7.99135434347469	7.761601129388	9.1696271981844	3.52896136517667
